region,rooms,halls,towards,decoration,have_elevator,visited,attention,publishday,unit_price,area,total_price
嘉和坊 ,1,1,南北,毛坯,0,10,3,19.2,4.4276,47.43,210.0
长桥一村 ,2,1,东南,简装,0,7,13,19.2,6.442,66.75,430.0
斜土路734弄 ,1,1,南,精装,1,9,28,19.2,7.0708,49.5,350.0
凌桥苑 ,1,2,南,毛坯,0,8,32,19.2,3.2962000000000002,59.16,195.0
沙田公寓 ,2,1,南,简装,0,7,110,19.2,3.4683,70.64,245.0
静安河滨花园 ,3,2,南,精装,1,8,118,19.2,8.0235,143.33,1150.0
新梅共和城 ,3,2,南北,毛坯,1,7,57,19.2,6.930000000000001,119.77,830.0
航华一村 ,1,1,南,简装,0,7,45,19.2,4.2985,41.41,178.0
阳城贵都 ,2,2,南,精装,1,10,56,19.2,6.4181,98.94,635.0
仁恒河滨城 ,3,2,南北,精装,1,9,30,19.2,9.3453,165.86,1550.0
南阳小区 ,1,1,南,简装,1,11,15,19.2,8.848700000000001,46.9,415.0
汤臣怡园 ,4,2,东南北,简装,0,6,71,19.2,13.985700000000001,213.79,2990.0
锦鸿公寓 ,2,1,南,精装,1,5,16,19.2,4.1493,98.09,407.0
金色港湾 ,3,2,南北,精装,1,14,37,19.2,8.2317,143.35,1180.0
三花现代城(三期金兰苑) ,2,2,南,精装,1,13,24,19.2,6.229900000000001,89.89,560.0
延长小区(普陀) ,2,1,南北,精装,1,7,12,31.0,5.2658000000000005,60.77,320.0
丰庄十二街坊 ,1,1,南,精装,0,6,14,28.0,4.3818,47.47,208.0
古美一村 ,2,1,南,精装,0,7,9,27.0,5.2731,58.41,308.0
宜川一村 ,2,0,南,毛坯,0,14,13,25.0,4.7983,51.06,245.0
汇豪天下 ,3,2,南,精装,1,8,21,24.0,8.6281,149.28,1288.0
仁恒河滨花园 ,4,2,东南,其他,1,22,25,21.0,9.0129,163.1,1470.0
卢湾都市花园 ,3,2,南北,其他,1,11,28,20.0,8.0812,154.68,1250.0
鑫港苑 ,1,1,南,精装,0,8,14,19.0,3.9560000000000004,58.14,230.0
皇都花园(公寓) ,3,2,南,精装,1,5,31,19.2,7.647600000000001,169.99,1300.0
虹光公寓 ,3,2,南,精装,1,5,255,19.2,6.9888,106.6,745.0
古美小区 ,2,1,南,精装,0,1,1114,19.2,4.5136,59.82,270.0
万登花苑 ,2,2,南,毛坯,0,5,81,19.2,6.881,88.65,610.0
汇锦城二期 ,2,2,南,毛坯,1,3,65,19.2,2.9214,89.0,260.0
古城公寓 ,3,2,南,其他,0,15,13,19.2,6.1263000000000005,106.1,650.0
新梅广场 ,2,2,南,简装,1,19,15,19.2,4.7514,112.6,535.0
江南名庐 ,3,1,南北,简装,1,0,10,19.2,7.507000000000001,146.53,1100.0
梅苑 ,2,1,南北,精装,0,2,51,19.2,5.1345,61.35,315.0
同心路125弄 ,1,1,南,精装,1,0,76,19.2,6.2835,37.4,235.0
圣鑫苑 ,6,3,暂无数据,精装,1,3,23,19.2,5.7163,130.33,745.0
福海小区 ,1,1,南,精装,0,1,60,19.2,7.1429,42.0,300.0
东泉苑小区 ,2,1,南,精装,1,2,23,19.2,5.4307,66.29,360.0
欣佳宝邸 ,3,2,南北,毛坯,1,10,74,19.2,2.932,98.91,290.0
梅陇九村 ,1,1,南,毛坯,0,3,34,19.2,4.6437,43.07,200.0
延平路237弄 ,1,1,南,精装,0,0,15,19.2,10.7134,39.67,425.0
平安小区 ,3,2,南,其他,0,5,59,19.2,2.5426,94.0,239.0
光华园 ,3,1,南,简装,0,0,22,19.2,7.894100000000001,80.82,638.0
文怡花园 ,2,1,南,其他,0,0,14,19.2,2.7745,84.7,235.0
丰怡苑 ,3,2,南,其他,0,3,69,19.2,3.2591,110.46,360.0
万科金色华亭 ,3,2,南,精装,1,0,56,19.2,3.5394,89.0,315.0
宏苑小区 ,2,1,南,简装,0,5,29,19.2,5.4564,50.4,275.0
梅园新村(浦东) ,3,1,南,精装,0,5,29,19.2,7.6629000000000005,65.25,500.0
嘉利豪园 ,3,2,南,简装,1,0,37,19.2,6.726500000000001,133.8,900.0
金宝大厦 ,3,2,南北,其他,1,2,34,19.2,5.276400000000001,147.83,780.0
东方明珠大宁公寓 ,2,2,东南,简装,1,5,31,19.2,6.674600000000001,109.37,730.0
新弘国际城(公寓) ,2,2,南,精装,1,2,53,19.2,3.0846,88.83,274.0
新凯一期 ,2,1,南,精装,1,1,86,19.2,3.1013,77.71,241.0
梅陇四村 ,2,1,东南,其他,1,0,20,19.2,5.2645,81.68,430.0
华泾绿苑 ,1,1,南,毛坯,1,1,23,19.2,4.8018,64.56,310.0
汇豪天下 ,3,2,南,其他,1,0,30,19.2,9.6552,145.0,1400.0
静安城 ,3,2,南北,精装,1,1,20,19.2,6.4413,167.67,1080.0
祝康苑 ,2,1,南,其他,0,1,42,19.2,3.4616000000000002,65.0,225.0
田图苑 ,2,2,南北,简装,0,1,18,19.2,4.711,93.4,440.0
丰怡苑 ,1,1,南,其他,0,1,88,19.2,3.8241,52.3,200.0
虹口玫瑰苑 ,3,2,南,精装,0,0,40,19.2,6.1356,114.09,700.0
汇秀景苑一街坊 ,2,1,东西,毛坯,1,0,23,19.2,2.8632,80.33,230.0
东湾小区 ,2,1,南北,其他,0,1,73,19.2,4.1712,56.34,235.0
丽水豪庭 ,2,2,南,精装,1,0,49,19.2,3.1831,76.97,245.0
爱邦大厦 ,3,2,南,毛坯,1,2,85,19.2,4.5308,161.12,730.0
弘扬公寓 ,3,2,南,毛坯,0,5,30,19.2,6.347700000000001,126.03,800.0
汤臣臻园 ,2,1,南,毛坯,0,1,12,19.2,4.0,87.0,348.0
瑞金新苑 ,3,2,南北,精装,1,1,58,19.2,7.190600000000001,173.84,1250.0
通源小区 ,3,0,南,简装,0,2,6,19.0,5.8722,68.97,405.0
莘南花苑一村 ,2,1,南,精装,0,5,4,17.0,5.389600000000001,66.61,359.0
同济融创玫瑰公馆 ,2,2,南,其他,1,3,28,14.0,6.4463,108.59,700.0
锦绣江南(四期) ,3,2,南,精装,1,0,89,19.2,6.3519000000000005,141.69,900.0
桃林小区 ,4,2,南,简装,0,1,38,19.2,9.1491,101.65,930.0
博山公寓 ,3,2,南北,精装,1,0,31,19.2,5.1426,110.84,570.0
由由七村 ,1,1,南,简装,0,9,98,19.2,4.7485,49.7,236.0
世纪时空大厦 ,1,0,东南,简装,1,3,55,19.2,5.5109,47.18,260.0
保利御樽苑(公寓) ,4,2,南,毛坯,1,0,68,19.2,5.4768,191.72,1050.0
浦江宝邸西区 ,2,2,南北,精装,1,6,129,19.2,2.729,82.45,225.0
太浜巷小区 ,1,1,南,精装,0,6,24,19.2,6.1189,40.04,245.0
公园3000黄兴花园 ,2,2,南,精装,0,6,97,19.2,7.394500000000001,102.78,760.0
东安一村 ,2,1,南北,简装,0,11,58,19.2,6.3963,51.28,328.0
丰庄十四街坊 ,2,1,南,其他,0,5,96,19.2,4.1485,63.88,265.0
宁锦小区 ,1,1,南,精装,0,6,104,19.2,5.8047,40.14,233.0
俞一小区 ,2,1,南,精装,0,7,50,19.2,6.3218000000000005,56.63,358.0
香山新村东南街坊 ,2,1,南,精装,0,6,99,19.2,5.2919,62.36,330.0
桃浦七村雪松苑 ,2,1,南,简装,0,7,187,19.2,3.4627000000000003,64.98,225.0
尚海湾豪庭 ,4,2,南,精装,1,7,25,19.2,10.4426,225.04,2350.0
合生城邦三街坊 ,2,2,南北,精装,0,10,27,19.2,3.7710000000000004,107.4,405.0
雅戈尔长风8号 ,4,2,南,精装,1,9,131,19.2,7.6471,238.0,1820.0
大名城名郡 ,3,2,南,精装,0,6,18,19.2,3.2135000000000002,89.0,286.0
金鸿苑 ,2,2,南,简装,0,5,47,19.2,6.5492,101.54,665.0
绿地香颂(奉贤)(公寓) ,2,1,南,精装,1,8,31,19.2,1.9817,80.74,160.0
沁春园二村 ,2,1,南,简装,0,4,103,19.2,3.6386000000000003,84.65,308.0
中华新路485弄 ,2,1,南,简装,1,8,77,19.2,6.1295,78.31,480.0
罗山怡景苑 ,2,2,南北,精装,1,7,28,19.2,8.164900000000001,102.88,840.0
蔷薇新村 ,2,2,南北,简装,0,10,72,19.2,3.4312,84.52,290.0
世茂滨江花园 ,2,2,东南,精装,1,8,104,19.2,9.3526,139.0,1300.0
新南家园 ,2,2,南,其他,0,6,16,19.2,2.6621,97.67,260.0
新弘国际公寓 ,3,2,南北,精装,1,0,34,19.2,7.7693,148.02,1150.0
柳营路1025弄 ,3,1,南,简装,0,6,37,19.2,5.889600000000001,65.54,386.0
华梅花苑 ,2,1,南,其他,0,10,39,19.2,5.3994,75.38,407.0
河风丽景 ,1,2,南,精装,1,10,59,19.2,7.4423,83.98,625.0
达安春之声 ,2,2,南,精装,1,9,51,19.2,6.8626000000000005,87.14,598.0
海天公寓 ,2,1,东,简装,1,8,14,19.2,7.989800000000001,78.35,626.0
共富二村 ,2,2,南,精装,0,8,319,19.2,3.6515,79.42,290.0
丽都成品 ,2,1,南,精装,1,14,73,19.2,5.245,83.89,440.0
航华二村驰骋小区 ,2,1,南,其他,0,14,24,19.2,3.9202000000000004,70.15,275.0
凌兆新村(凌兆路396弄) ,2,1,南北,精装,0,11,153,19.2,4.5179,64.19,290.0
龙吴路13弄 ,1,1,南,简装,0,7,10,19.2,6.063400000000001,44.53,270.0
和源馨苑 ,2,1,南,简装,1,12,50,19.2,6.6124,104.35,690.0
新风小区 ,2,0,南,简装,0,8,9,27.0,6.2606,47.6,298.0
幸福小镇(公寓) ,2,1,南,毛坯,1,20,14,26.0,5.1039,74.65,381.0
紫薇茗庭 ,2,2,南北,毛坯,0,19,17,25.0,2.6350000000000002,65.58,172.8
绿地时代嘉苑 ,3,2,南,毛坯,0,1,22,19.2,2.1102000000000003,103.31,218.0
剑桥馨苑 ,2,2,南,精装,1,5,71,19.2,4.654100000000001,97.98,456.0
梅园四街坊 ,1,1,南,精装,0,2,14,19.2,10.7658,49.23,530.0
蒙自新村 ,2,1,东,毛坯,1,6,183,19.2,6.7447,59.01,398.0
茶陵小区 ,2,1,南,精装,0,14,98,19.2,7.0598,64.45,455.0
兴日家园 ,2,2,南,毛坯,0,2,10,19.2,3.0783,102.33,315.0
华景苑 ,3,2,南,毛坯,0,3,21,19.2,4.3398,139.41,605.0
骏景雅苑 ,4,2,南,毛坯,1,3,30,19.2,5.5971,134.0,750.0
新闵小区 ,2,1,南,毛坯,0,1,13,19.2,3.5894000000000004,59.9,215.0
鑫唐佳苑 ,1,1,南,毛坯,0,14,95,19.2,3.9286000000000003,56.0,220.0
九亭明珠苑(公寓) ,2,2,南北,精装,1,1,5,19.2,3.7669,111.5,420.0
中山大厦 ,3,2,南,简装,1,2,55,19.2,5.840400000000001,103.59,605.0
汇成二村 ,2,1,南,简装,0,3,17,19.2,5.4946,63.7,350.0
国和路611弄 ,2,1,南,其他,0,3,16,19.2,4.8166,53.98,260.0
贝尚湾(公寓) ,3,2,南,精装,1,2,25,19.2,5.1992,119.25,620.0
赤峰小区 ,2,1,南,毛坯,1,16,71,19.2,6.1978,64.54,400.0
樱花小区 ,3,2,南北,精装,0,5,98,19.2,2.5384,109.52,278.0
阳曲小区 ,1,1,南,简装,0,13,70,19.2,4.2563,46.99,200.0
大桥花苑 ,1,1,南,简装,1,3,8,19.2,5.2573,44.7,235.0
真北一街坊 ,1,1,南,其他,0,0,3,19.2,5.0591,41.51,210.0
密云路250弄 ,2,1,南北,简装,0,3,14,19.2,6.1417,55.36,340.0
名仕豪庭(公寓) ,2,2,南,毛坯,1,3,15,19.2,3.4564000000000004,89.69,310.0
汇丽苑 ,3,2,南,毛坯,0,1,30,19.2,3.8525,122.0,470.0
天平小区 ,2,0,西南,精装,1,19,38,19.2,11.258600000000001,49.74,560.0
南市街小区 ,2,1,南,简装,0,3,5,19.2,3.7038,63.45,235.0
大华锦绣华城(四街区) ,2,2,南,毛坯,1,12,136,19.2,5.828200000000001,94.37,550.0
万春小区 ,1,1,南,简装,0,8,3,19.2,13.440100000000001,34.97,470.0
塔城路850弄 ,2,1,南,简装,0,7,14,19.2,2.9662,47.2,140.0
青云路650弄 ,2,1,南北,简装,0,24,45,19.2,5.918900000000001,51.53,305.0
共富花园 ,2,1,南,精装,0,35,76,19.2,3.7589,73.16,275.0
川杨新苑(四期) ,2,2,南,毛坯,0,19,69,19.2,4.023000000000001,87.0,350.0
上海源花城 ,3,2,东南,精装,1,0,7,27.0,3.5034,128.45,450.0
古北国际广场 ,2,2,南,精装,1,0,76,19.2,9.7763,130.93,1280.0
水霞小区 ,2,1,南,精装,0,6,29,19.2,6.8909,54.42,375.0
莲浦新苑 ,3,2,南北,精装,0,0,50,19.2,5.1494,135.55,698.0
好世鹿鸣苑 ,1,1,南,精装,1,0,24,19.2,7.2004,64.58,465.0
尊园 ,3,2,南,精装,1,5,152,19.2,9.849300000000001,147.22,1450.0
绿地名人坊 ,3,2,南,毛坯,1,9,206,19.2,7.7052000000000005,162.23,1250.0
中星海上景庭 ,3,2,南,毛坯,1,7,352,19.2,6.649900000000001,142.86,950.0
浦江世博家园八街坊 ,3,2,南,简装,1,11,153,19.2,4.2799000000000005,99.07,424.0
东安五村 ,2,1,南,简装,0,9,37,19.2,6.842700000000001,51.15,350.0
阳光翠庭 ,3,2,南,精装,1,6,50,19.2,3.95,131.14,518.0
贝越水岸名邸 ,2,2,南,简装,1,8,94,19.2,4.9398,101.22,500.0
韵都城 ,2,2,南,简装,1,19,190,19.2,6.1586,94.99,585.0
新泾三村 ,3,0,南,简装,0,8,100,19.2,5.8752,65.53,385.0
花木苑 ,3,2,南,精装,1,6,260,19.2,6.155600000000001,146.21,900.0
快乐家苑 ,3,2,南,简装,1,13,60,19.2,5.4678,124.0,678.0
东航明珠公寓 ,3,2,南,精装,1,6,52,19.2,6.161700000000001,121.72,750.0
玉兰花苑 ,3,2,东,精装,1,10,61,19.2,7.4468000000000005,154.43,1150.0
巨龙台湾城 ,2,2,南,简装,0,7,78,19.2,2.4247,84.55,205.0
宝虹公寓 ,3,2,南,简装,1,6,51,19.2,5.6286000000000005,133.25,750.0
阳光威尼斯(一期) ,3,2,南北,精装,1,9,131,19.2,4.246,117.76,500.0
宜达新居 ,1,2,南,毛坯,0,2,60,19.2,3.6286,60.63,220.0
南新西园 ,1,1,南,其他,1,5,6,19.2,3.75,56.0,210.0
万科阳光苑 ,3,2,南,其他,1,8,75,19.2,4.1081,139.24,572.0
新世纪花苑(三期)(浦东) ,2,2,南北,其他,0,9,69,19.2,6.0785,102.0,620.0
蓝色城邦(公寓) ,2,1,南,精装,1,6,87,19.2,1.9615,87.69,172.0
艾格美国际公寓 ,2,1,南西南,精装,1,0,101,19.2,9.7329,100.69,980.0
金丰蓝庭 ,4,2,南北,精装,1,11,61,19.2,3.9199,158.17,620.0
金碧汇虹苑 ,2,2,南,其他,1,0,33,19.2,2.2293000000000003,100.93,225.0
龙柏七村 ,2,1,南,简装,0,0,14,19.2,5.0404,74.4,375.0
光新大楼 ,2,0,东南,其他,1,2,27,19.2,5.6675,67.05,380.0
三湘四季花城 ,2,2,南,精装,1,21,54,19.2,4.2229,99.46,420.0
徐汇苑 ,3,2,南,精装,1,0,5,19.2,10.6281,207.0,2200.0
紫荆三村 ,2,1,南,简装,0,0,82,19.2,2.8073,83.0,233.0
曹杨六村(沙溪园) ,2,1,南,简装,0,0,4,19.2,5.8173,53.29,310.0
文汇小区(浦东) ,2,1,南,精装,0,0,39,19.2,4.2902000000000005,64.1,275.0
翔和雅苑 ,2,1,南,毛坯,0,0,22,19.2,3.7357,69.6,260.0
香溢花城(住宅) ,2,1,南,精装,1,0,47,19.2,8.048,87.6,705.0
民乐佳苑 ,2,1,南,其他,0,0,29,19.2,3.1724,69.35,220.0
中远两湾城 ,3,2,南北,精装,1,0,44,19.2,6.835800000000001,141.9,970.0
金地艺境(宝山) ,4,2,南北,精装,0,6,26,19.2,3.7565000000000004,167.18,628.0
中房公寓 ,3,2,南,精装,1,0,42,19.2,4.1942,103.0,432.0
浦江宝邸北区 ,2,2,南北,精装,1,0,85,19.2,2.9296,78.17,229.0
古北御庭 ,3,2,南,精装,1,9,64,19.2,8.8526,146.85,1300.0
绿地诺丁山(公寓) ,3,2,南北,精装,1,6,21,19.2,4.0175,91.6,368.0
长丰公寓 ,3,2,南,精装,1,8,5,19.2,8.4151,101.01,850.0
济阳一村 ,3,1,南,其他,0,7,62,19.2,4.6607,76.17,355.0
奥林匹克花园 ,2,2,南,精装,1,7,106,19.2,4.0957,89.12,365.0
茶陵小区 ,2,0,南北,毛坯,0,7,51,19.2,7.1264,51.92,370.0
嘉屯苑 ,2,2,南北,精装,0,8,32,19.2,5.3594,79.86,428.0
南洋虹桥公寓 ,2,2,南,精装,1,7,24,19.2,6.822500000000001,107.0,730.0
潍坊二村 ,2,0,南,简装,0,11,16,19.2,6.6905,44.84,300.0
康乐小区(徐汇) ,2,1,南,简装,0,22,25,19.2,6.4063,64.0,410.0
中远两湾城 ,3,2,西南,精装,1,24,194,19.2,6.7004,112.68,755.0
丽泽荷亭苑 ,3,1,南,毛坯,0,7,25,19.2,1.6359000000000001,102.7,168.0
田林十三村 ,1,1,南,其他,0,24,22,19.2,6.827500000000001,34.42,235.0
宜浩佳园 ,2,1,南,精装,0,15,24,19.2,2.6519,82.96,220.0
嘉宝紫提湾(公寓) ,2,1,南,精装,1,0,25,19.2,3.5642,78.0,278.0
公园3000黄兴花园 ,3,2,南,简装,1,14,37,19.2,6.742500000000001,132.0,890.0
万科海上传奇 ,3,2,南,其他,1,15,100,19.2,6.7047,108.88,730.0
花木苑 ,3,2,南,简装,0,12,109,19.2,6.6394,92.63,615.0
重庆大楼 ,2,2,南北,精装,1,8,31,19.2,7.5328,91.6,690.0
淮海晶华苑 ,3,2,南,精装,1,9,39,19.2,8.6498,213.88,1850.0
瑞虹新城璟庭 ,2,2,南,精装,1,6,23,19.2,10.5942,91.56,970.0
泗塘二村 ,1,0,南,精装,0,25,27,19.2,4.8100000000000005,29.73,143.0
碧云新天地(二期) ,3,2,南,精装,1,12,33,19.2,6.9045000000000005,104.28,720.0
旭辉华庭 ,2,2,南,精装,1,20,30,19.2,3.7097,74.94,278.0
崧泽华城佳福雅苑 ,3,1,南西南,简装,0,10,20,19.2,2.6379,96.67,255.0
三湘世纪花城 ,3,2,南,简装,0,11,19,28.0,6.6642,132.05,880.0
叶城二街坊 ,3,2,南,其他,0,12,32,27.0,2.3623000000000003,113.45,268.0
翔和雅苑 ,2,1,南,其他,0,10,12,27.0,3.7069,69.6,258.0
宣化小区 ,2,1,南北,简装,0,14,23,24.0,7.7540000000000004,57.39,445.0
太阳广场 ,1,1,东,简装,1,12,10,24.0,4.1698,93.53,390.0
太阳广场 ,1,1,东,简装,1,11,5,24.0,4.1568000000000005,101.04,420.0
环球翡翠湾花园(公寓) ,2,2,南北,其他,1,12,34,23.0,5.5671,97.0,540.0
合生城邦四街坊 ,2,1,南北,精装,1,14,20,22.0,3.9978000000000002,90.3,361.0
上海滩花园 ,3,2,南,精装,1,12,31,21.0,11.5243,145.78,1680.0
赵家桥小区 ,3,1,南,简装,1,17,18,20.0,8.5447,87.54,748.0
华润置地橡树湾 ,4,2,南,精装,1,12,32,19.0,8.0967,172.91,1400.0
淞南五村 ,2,1,南,简装,0,8,25,15.0,4.0976,57.84,237.0
原水小区(制造局路208弄) ,3,2,南北,简装,0,0,4,19.2,7.534000000000001,139.37,1050.0
海东公寓 ,2,2,南,精装,0,0,37,19.2,5.0975,88.28,450.0
同润菲诗艾伦 ,3,2,南北,精装,1,8,142,19.2,3.4753000000000003,86.9,302.0
颛溪五村 ,2,2,南,精装,0,6,40,19.2,3.3198000000000003,78.32,260.0
嘉城雅颂湾 ,2,2,南,精装,1,10,24,19.2,3.9406000000000003,88.82,350.0
江桥一村 ,1,1,南,毛坯,0,5,21,19.2,4.377,38.84,170.0
紫逸佳苑 ,3,2,南,精装,1,0,51,19.2,5.6277,133.27,750.0
大华锦绣华城(十二街区) ,3,2,南,精装,0,0,49,19.2,6.8963,129.78,895.0
广海花园 ,2,1,南,简装,0,8,11,27.0,4.8077000000000005,64.48,310.0
中远两湾城 ,3,2,南,精装,1,9,143,19.2,7.0309,130.71,919.0
上南花城 ,3,2,南,简装,1,6,156,19.2,7.6113,133.75,1018.0
蝶恋园 ,3,2,南,精装,0,6,101,19.2,6.488300000000001,123.3,800.0
新天地河滨花园 ,3,2,南北,毛坯,1,14,206,19.2,9.5615,144.33,1380.0
品赏碧云 ,3,2,南,精装,1,33,21,19.2,8.9855,122.42,1100.0
宝华现代城 ,2,2,南,精装,1,33,165,19.2,8.5578,95.82,820.0
中海御景熙岸(公寓) ,3,2,南,精装,1,26,85,19.2,5.306,88.58,470.0
汇丽花园 ,3,2,南北,精装,1,10,169,19.2,7.589300000000001,129.13,980.0
绿地新干线 ,2,2,南,精装,0,1,83,19.2,3.6857,75.7,279.0
浦江颐城(公寓) ,3,2,南,毛坯,1,19,127,19.2,5.5998,144.65,810.0
世茂滨江花园 ,3,2,西南,精装,1,41,5,19.2,8.253400000000001,222.94,1840.0
天虹苑 ,3,2,南,精装,1,1,38,19.2,6.977,130.43,910.0
上城Uptown ,2,2,南北,精装,1,37,123,19.2,7.8855,116.67,920.0
又一村(静安) ,1,0,南,精装,0,15,35,19.2,11.5578,31.84,368.0
圣约翰名邸 ,3,2,南,精装,1,54,104,19.2,7.995100000000001,145.09,1160.0
水语人家北苑 ,2,1,南,其他,1,48,70,19.2,3.2807,77.12,253.0
江南星城 ,2,2,南,精装,0,10,42,19.2,6.7366,85.8,578.0
金硕河畔景园南区 ,3,1,南,其他,1,31,75,19.2,3.169,97.51,309.0
上海诗林(公寓) ,1,1,北,其他,0,1,64,19.2,2.8226,49.6,140.0
枫庭丽苑 ,3,2,南,其他,0,1,71,19.2,5.419700000000001,117.72,638.0
蓝城小区 ,3,1,南北,简装,0,2,49,19.2,4.78,79.08,378.0
东方知音苑 ,3,2,南北,其他,1,3,53,19.2,8.3763,99.09,830.0
中远两湾城 ,1,2,南,毛坯,1,54,423,19.2,7.299300000000001,72.61,530.0
滨江名人苑 ,3,2,南,毛坯,1,11,6,19.2,9.6594,155.29,1500.0
绿城玉兰花园(一期) ,4,2,南北,精装,1,1,36,19.2,6.253,231.89,1450.0
新城金郡 ,4,2,南北,毛坯,0,9,115,19.2,4.4097,137.2,605.0
竹园新村(浦东) ,1,1,南,精装,0,32,71,19.2,8.0038,42.23,338.0
管弄五六街坊 ,2,1,南,简装,0,9,51,19.2,5.2335,60.19,315.0
妙栏路392弄 ,2,1,南,精装,0,18,63,19.2,3.8709000000000002,68.46,265.0
新凯二期 ,2,1,南北,毛坯,0,15,52,19.2,3.3083,66.5,220.0
文化佳园 ,4,2,南,简装,1,15,51,19.2,7.5215000000000005,143.59,1080.0
华祺苑 ,3,2,南北,其他,1,2,16,19.2,7.5082,147.84,1110.0
盛族家园-悉尼阳光·悉尼星光 ,3,2,南北,精装,1,1,44,19.2,7.0663,155.67,1100.0
联洋年华 ,2,2,南,精装,1,4,28,19.2,9.1224,118.39,1080.0
锦绣花园 ,3,1,南,其他,1,1,138,19.2,6.9994000000000005,92.58,648.0
静安兴海城 ,2,2,南,精装,1,5,43,19.2,9.3391,102.58,958.0
虹日小区 ,1,0,南,精装,0,10,59,19.2,5.554200000000001,38.71,215.0
新江湾时代花园 ,3,2,南,简装,0,4,83,19.2,6.9504,82.73,575.0
瑞虹新城二期(优贤生活) ,3,2,南,精装,1,35,63,19.2,9.467500000000001,118.3,1120.0
大华锦绣华城(十五街区) ,3,2,南,精装,1,44,41,19.2,8.114700000000001,102.9,835.0
贵龙园 ,4,2,南北,其他,1,5,114,19.2,6.2606,213.72,1338.0
文怡花园 ,2,1,南,精装,0,39,102,19.2,2.4019,80.77,194.0
开城公寓 ,4,2,南北,精装,1,6,66,19.2,5.8872,135.04,795.0
中环和乐苑 ,2,1,南,简装,0,31,48,19.2,6.311100000000001,66.55,420.0
嘉宏紫薇园 ,2,1,南,简装,1,42,224,19.2,6.7069,87.97,590.0
保利湖畔阳光苑 ,2,2,南北,精装,1,5,55,19.2,3.5041,88.47,310.0
永泰花苑 ,2,1,南,精装,1,35,106,19.2,5.2775,73.9,390.0
三花现代城(三期金兰苑) ,2,2,南,毛坯,1,14,31,19.2,6.1530000000000005,90.2,555.0
中大九里德(公寓) ,3,2,南,精装,1,10,57,19.2,3.7975000000000003,89.27,339.0
金地褐石苑 ,3,2,南,精装,0,56,99,19.2,3.6862000000000004,86.54,319.0
联洋新苑 ,2,2,南,精装,1,8,24,19.2,8.2337,115.38,950.0
黄兴公寓 ,3,2,南,精装,1,0,6,19.2,6.365200000000001,149.25,950.0
汇豪天下 ,2,2,南,精装,1,1,12,19.2,10.0729,111.19,1120.0
羽山路1000弄 ,2,1,南,简装,0,22,13,19.2,8.2164,66.94,550.0
佳乐苑 ,3,2,南,精装,0,8,30,19.2,2.5211,129.71,327.0
流晶逸彩 ,4,2,南,精装,0,40,359,19.2,3.7623,147.52,555.0
爱法花园(二期) ,2,1,南,精装,0,26,52,19.2,4.4828,64.47,289.0
江南星城 ,3,2,南,精装,0,5,24,13.0,5.486800000000001,120.29,660.0
凉东小区 ,2,1,南,精装,0,5,9,11.0,5.7472,57.42,330.0
绿地新江桥城 ,2,2,南,其他,1,5,14,8.0,4.0011,77.48,310.0
东南新村(浦东) ,3,1,南,精装,0,5,17,8.0,6.8662,61.17,420.0
赤峰小区 ,2,1,东南,简装,1,1,11,7.0,5.9994000000000005,87.51,525.0
玉田大楼 ,3,2,东南,简装,1,3,49,19.2,5.926200000000001,115.59,685.0
新泾一村 ,2,2,南,精装,0,2,59,19.2,5.4305,75.5,410.0
宝宸怡景园 ,3,2,南,毛坯,1,26,22,19.2,6.3377,89.15,565.0
达安长宁公寓 ,3,2,南,简装,1,29,32,19.2,7.4983,113.36,850.0
滨江雅苑 ,3,2,南,精装,1,4,210,19.2,5.1634,118.14,610.0
宝地东花园 ,4,2,南,精装,1,2,82,19.2,8.422500000000001,180.47,1520.0
山水国际 ,3,2,南,精装,1,10,11,19.2,10.580300000000001,148.39,1570.0
莱茵半岛 ,4,2,南,精装,1,2,4,17.0,6.018400000000001,193.74,1166.0
古北玛瑙园 ,4,2,南,精装,1,3,57,19.2,9.1957,232.61,2139.0
世茂湖滨花园(公寓) ,4,2,南,精装,1,4,150,19.2,7.17,369.6,2650.0
中远两湾城 ,3,2,南,简装,1,1,132,19.2,6.3329,134.22,850.0
阳城贵都 ,2,2,南,精装,1,3,101,19.2,5.1311,124.73,640.0
品赏碧云 ,3,2,南,精装,1,4,71,19.2,8.4421,130.3,1100.0
梧桐城邦(二期) ,3,2,南,精装,1,3,92,19.2,5.4916,131.11,720.0
奉浦二村 ,3,1,南,简装,0,2,27,19.2,2.5,86.0,215.0
保利湖畔阳光苑 ,4,2,南北,精装,1,4,199,19.2,2.5137,256.6,645.0
盛源公寓 ,3,2,南,精装,0,3,172,19.2,6.0619000000000005,100.3,608.0
海联大厦 ,1,1,南,精装,1,4,60,19.2,6.7999,47.06,320.0
路劲翡丽湾(公寓) ,3,2,南北,精装,1,3,58,19.2,3.8371000000000004,152.46,585.0
杨镇新村 ,2,1,南,简装,0,6,151,19.2,4.0199,84.58,340.0
仁恒怡庭 ,4,2,南,精装,0,4,115,19.2,8.2118,207.02,1700.0
金色家园 ,3,2,南,精装,1,4,29,19.2,8.9636,158.42,1420.0
中鹰黑森林 ,3,2,南,精装,1,1,94,19.2,8.1188,178.6,1450.0
大华锦绣华城(十九街区)(公寓) ,3,2,南,精装,1,3,121,19.2,6.6705000000000005,139.42,930.0
