region,city,rooms,halls,towards,decoration,have_elevator,visited,attention,publishday,popular,unit_price,area,total_price
嘉屯苑 ,S,2,2,S N,3,0,8,32,19.2,0.7917,5.3594,79.86,428.0
南洋虹桥公寓 ,S,2,2,S,3,1,7,24,19.2,0.6302,6.822500000000002,107.0,730.0
潍坊二村 ,S,2,0,S,2,0,11,16,19.2,0.651,6.6905,44.84,300.0
康乐小区(徐汇) ,S,2,1,S,2,0,22,25,19.2,1.1927,6.4063,64.0,410.0
中远两湾城 ,S,3,2,SW,3,1,24,194,19.2,3.9062,6.7004,112.68,755.0
丽泽荷亭苑 ,S,3,1,S,1,0,7,25,19.2,0.6458,1.6359,102.7,168.0
田林十三村 ,S,1,1,S,0,0,24,22,19.2,1.2188,6.8275000000000015,34.42,235.0
宜浩佳园 ,S,2,1,S,3,0,15,24,19.2,0.9219,2.6519,82.96,220.0
嘉宝紫提湾(公寓) ,S,2,1,S,3,1,0,25,19.2,0.3906,3.5642,78.0,278.0
公园3000黄兴花园 ,S,3,2,S,2,1,14,37,19.2,1.0885,6.7425000000000015,132.0,890.0
万科海上传奇 ,S,3,2,S,0,1,15,100,19.2,2.1094,6.7047,108.88,730.0
花木苑 ,S,3,2,S,2,0,12,109,19.2,2.1406,6.6394,92.63,615.0
重庆大楼 ,S,2,2,S N,3,1,8,31,19.2,0.776,7.5328,91.6,690.0
淮海晶华苑 ,S,3,2,S,3,1,9,39,19.2,0.9375,8.6498,213.88,1850.0
瑞虹新城璟庭 ,S,2,2,S,3,1,6,23,19.2,0.5781,10.5942,91.56,970.0
泗塘二村 ,S,1,0,S,3,0,25,27,19.2,1.3333,4.8100000000000005,29.73,143.0
碧云新天地(二期) ,S,3,2,S,3,1,12,33,19.2,0.9531,6.9045000000000005,104.28,720.0
旭辉华庭 ,S,2,2,S,3,1,20,30,19.2,1.1979,3.7097,74.94,278.0
崧泽华城佳福雅苑 ,S,3,1,S SW,2,0,10,20,19.2,0.6771,2.6379,96.67,255.0
三湘世纪花城 ,S,3,2,S,2,0,11,19,28.0,0.4786,6.6642,132.05,880.0
叶城二街坊 ,S,3,2,S,0,0,12,32,27.0,0.6667,2.3623000000000003,113.45,268.0
翔和雅苑 ,S,2,1,S,0,0,10,12,27.0,0.3926,3.7069,69.6,258.0
宣化小区 ,S,2,1,S N,2,0,14,23,24.0,0.6958,7.754,57.39,445.0
太阳广场 ,S,1,1,E,2,1,12,10,24.0,0.475,4.1698,93.53,390.0
太阳广场 ,S,1,1,E,2,1,11,5,24.0,0.3833,4.1568000000000005,101.04,420.0
环球翡翠湾花园(公寓) ,S,2,2,S N,0,1,12,34,23.0,0.8087,5.5671,97.0,540.0
合生城邦四街坊 ,S,2,1,S N,3,1,14,20,22.0,0.7182,3.9978,90.3,361.0
上海滩花园 ,S,3,2,S,3,1,12,31,21.0,0.8429,11.5243,145.78,1680.0
赵家桥小区 ,S,3,1,S,2,1,17,18,20.0,0.865,8.5447,87.54,748.0
华润置地橡树湾 ,S,4,2,S,3,1,12,32,19.0,0.9474,8.0967,172.91,1400.0
淞南五村 ,S,2,1,S,2,0,8,25,15.0,0.8733,4.0976,57.84,237.0
原水小区(制造局路208弄) ,S,3,2,S N,2,0,0,4,19.2,0.0625,7.534000000000002,139.37,1050.0
海东公寓 ,S,2,2,S,3,0,0,37,19.2,0.5781,5.0975,88.28,450.0
同润菲诗艾伦 ,S,3,2,S N,3,1,8,142,19.2,2.5104,3.4753000000000003,86.9,302.0
颛溪五村 ,S,2,2,S,3,0,6,40,19.2,0.8438,3.3198000000000003,78.32,260.0
嘉城雅颂湾 ,S,2,2,S,3,1,10,24,19.2,0.7396,3.9406,88.82,350.0
江桥一村 ,S,1,1,S,1,0,5,21,19.2,0.5104,4.377,38.84,170.0
紫逸佳苑 ,S,3,2,S,3,1,0,51,19.2,0.7969,5.6277,133.27,750.0
大华锦绣华城(十二街区) ,S,3,2,S,3,0,0,49,19.2,0.7656,6.8963,129.78,895.0
广海花园 ,S,2,1,S,2,0,8,11,27.0,0.3296,4.8077000000000005,64.48,310.0
中远两湾城 ,S,3,2,S,3,1,9,143,19.2,2.5625,7.0309,130.71,919.0
上南花城 ,S,3,2,S,2,1,6,156,19.2,2.6562,7.6113,133.75,1018.0
蝶恋园 ,S,3,2,S,3,0,6,101,19.2,1.7969,6.4883000000000015,123.3,800.0
新天地河滨花园 ,S,3,2,S N,1,1,14,206,19.2,3.7292,9.5615,144.33,1380.0
品赏碧云 ,S,3,2,S,3,1,33,21,19.2,1.5312,8.9855,122.42,1100.0
宝华现代城 ,S,2,2,S,3,1,33,165,19.2,3.7812,8.5578,95.82,820.0
中海御景熙岸(公寓) ,S,3,2,S,3,1,26,85,19.2,2.276,5.306,88.58,470.0
汇丽花园 ,S,3,2,S N,3,1,10,169,19.2,3.0052,7.5893000000000015,129.13,980.0
绿地新干线 ,S,2,2,S,3,0,1,83,19.2,1.3333,3.6857,75.7,279.0
浦江颐城(公寓) ,S,3,2,S,1,1,19,127,19.2,2.6771,5.5998,144.65,810.0
世茂滨江花园 ,S,3,2,SW,3,1,41,5,19.2,1.5729,8.253400000000001,222.94,1840.0
天虹苑 ,S,3,2,S,3,1,1,38,19.2,0.6302,6.977,130.43,910.0
上城Uptown ,S,2,2,S N,3,1,37,123,19.2,3.2708,7.8855,116.67,920.0
又一村(静安) ,S,1,0,S,3,0,15,35,19.2,1.0938,11.5578,31.84,368.0
圣约翰名邸 ,S,3,2,S,3,1,54,104,19.2,3.5938,7.995100000000001,145.09,1160.0
水语人家北苑 ,S,2,1,S,0,1,48,70,19.2,2.8438,3.2807,77.12,253.0
江南星城 ,S,2,2,S,3,0,10,42,19.2,1.0208,6.7366,85.8,578.0
金硕河畔景园南区 ,S,3,1,S,0,1,31,75,19.2,2.3021,3.1689999999999996,97.51,309.0
上海诗林(公寓) ,S,1,1,N,0,0,1,64,19.2,1.0365,2.8226,49.6,140.0
枫庭丽苑 ,S,3,2,S,0,0,1,71,19.2,1.1458,5.4197000000000015,117.72,638.0
蓝城小区 ,S,3,1,S N,2,0,2,49,19.2,0.8385,4.78,79.08,378.0
东方知音苑 ,S,3,2,S N,0,1,3,53,19.2,0.9375,8.3763,99.09,830.0
中远两湾城 ,S,1,2,S,1,1,54,423,19.2,8.5781,7.2993000000000015,72.61,530.0
滨江名人苑 ,S,3,2,S,1,1,11,6,19.2,0.4948,9.6594,155.29,1500.0
绿城玉兰花园(一期) ,S,4,2,S N,3,1,1,36,19.2,0.599,6.252999999999999,231.89,1450.0
新城金郡 ,S,4,2,S N,1,0,9,115,19.2,2.125,4.4097,137.2,605.0
竹园新村(浦东) ,S,1,1,S,3,0,32,71,19.2,2.276,8.0038,42.23,338.0
管弄五六街坊 ,S,2,1,S,2,0,9,51,19.2,1.125,5.2335,60.19,315.0
妙栏路392弄 ,S,2,1,S,3,0,18,63,19.2,1.6406,3.8709,68.46,265.0
新凯二期 ,S,2,1,S N,1,0,15,52,19.2,1.3594,3.3083,66.5,220.0
文化佳园 ,S,4,2,S,2,1,15,51,19.2,1.3438,7.5215,143.59,1080.0
华祺苑 ,S,3,2,S N,0,1,2,16,19.2,0.3229,7.5082,147.84,1110.0
盛族家园-悉尼阳光·悉尼星光 ,S,3,2,S N,3,1,1,44,19.2,0.724,7.0663,155.67,1100.0
联洋年华 ,S,2,2,S,3,1,4,28,19.2,0.5833,9.1224,118.39,1080.0
锦绣花园 ,S,3,1,S,0,1,1,138,19.2,2.1927,6.9994000000000005,92.58,648.0
静安兴海城 ,S,2,2,S,3,1,5,43,19.2,0.8542,9.3391,102.58,958.0
虹日小区 ,S,1,0,S,3,0,10,59,19.2,1.2865,5.554200000000002,38.71,215.0
新江湾时代花园 ,S,3,2,S,2,0,4,83,19.2,1.4427,6.9504,82.73,575.0
瑞虹新城二期(优贤生活) ,S,3,2,S,3,1,35,63,19.2,2.2604,9.4675,118.3,1120.0
大华锦绣华城(十五街区) ,S,3,2,S,3,1,44,41,19.2,2.2448,8.114700000000001,102.9,835.0
贵龙园 ,S,4,2,S N,0,1,5,114,19.2,1.9635,6.2606,213.72,1338.0
文怡花园 ,S,2,1,S,3,0,39,102,19.2,3.0156,2.4019,80.77,194.0
开城公寓 ,S,4,2,S N,3,1,6,66,19.2,1.25,5.8872,135.04,795.0
中环和乐苑 ,S,2,1,S,2,0,31,48,19.2,1.8802,6.3111000000000015,66.55,420.0
嘉宏紫薇园 ,S,2,1,S,2,1,42,224,19.2,5.0312,6.7069,87.97,590.0
保利湖畔阳光苑 ,S,2,2,S N,3,1,5,55,19.2,1.0417,3.5041,88.47,310.0
永泰花苑 ,S,2,1,S,3,1,35,106,19.2,2.9323,5.2775,73.9,390.0
三花现代城(三期金兰苑) ,S,2,2,S,1,1,14,31,19.2,0.9948,6.1530000000000005,90.2,555.0
中大九里德(公寓) ,S,3,2,S,3,1,10,57,19.2,1.2552,3.7975,89.27,339.0
金地褐石苑 ,S,3,2,S,3,0,56,99,19.2,3.5885,3.6862,86.54,319.0
联洋新苑 ,S,2,2,S,3,1,8,24,19.2,0.6667,8.2337,115.38,950.0
黄兴公寓 ,S,3,2,S,3,1,0,6,19.2,0.0938,6.3652000000000015,149.25,950.0
汇豪天下 ,S,2,2,S,3,1,1,12,19.2,0.224,10.0729,111.19,1120.0
羽山路1000弄 ,S,2,1,S,2,0,22,13,19.2,1.0052,8.2164,66.94,550.0
佳乐苑 ,S,3,2,S,3,0,8,30,19.2,0.7604,2.5211,129.71,327.0
流晶逸彩 ,S,4,2,S,3,0,40,359,19.2,7.0677,3.7623,147.52,555.0
爱法花园(二期) ,S,2,1,S,3,0,26,52,19.2,1.7604,4.4828,64.47,289.0
江南星城 ,S,3,2,S,3,0,5,24,13.0,0.8231,5.4868000000000015,120.29,660.0
凉东小区 ,S,2,1,S,3,0,5,9,11.0,0.5636,5.7472,57.42,330.0
绿地新江桥城 ,S,2,2,S,0,1,5,14,8.0,0.9625,4.0011,77.48,310.0
东南新村(浦东) ,S,3,1,S,3,0,5,17,8.0,1.075,6.8662,61.17,420.0
赤峰小区 ,S,2,1,SE,2,1,1,11,7.0,0.5714,5.9994000000000005,87.51,525.0
玉田大楼 ,S,3,2,SE,2,1,3,49,19.2,0.875,5.9262000000000015,115.59,685.0
新泾一村 ,S,2,2,S,3,0,2,59,19.2,0.9948,5.4305,75.5,410.0
宝宸怡景园 ,S,3,2,S,1,1,26,22,19.2,1.2917,6.3377,89.15,565.0
达安长宁公寓 ,S,3,2,S,2,1,29,32,19.2,1.5573,7.4983,113.36,850.0
滨江雅苑 ,S,3,2,S,3,1,4,210,19.2,3.4271,5.1634,118.14,610.0
宝地东花园 ,S,4,2,S,3,1,2,82,19.2,1.3542,8.422500000000001,180.47,1520.0
山水国际 ,S,3,2,S,3,1,10,11,19.2,0.5365,10.5803,148.39,1570.0
莱茵半岛 ,S,4,2,S,3,1,2,4,17.0,0.1529,6.0184000000000015,193.74,1166.0
古北玛瑙园 ,S,4,2,S,3,1,3,57,19.2,1.0,9.1957,232.61,2139.0
世茂湖滨花园(公寓) ,S,4,2,S,3,1,4,150,19.2,2.4896,7.17,369.6,2650.0
中远两湾城 ,S,3,2,S,2,1,1,132,19.2,2.099,6.3329,134.22,850.0
阳城贵都 ,S,2,2,S,3,1,3,101,19.2,1.6875,5.1311,124.73,640.0
品赏碧云 ,S,3,2,S,3,1,4,71,19.2,1.2552,8.4421,130.3,1100.0
梧桐城邦(二期) ,S,3,2,S,3,1,3,92,19.2,1.5469,5.4916,131.11,720.0
奉浦二村 ,S,3,1,S,2,0,2,27,19.2,0.4948,2.5,86.0,215.0
保利湖畔阳光苑 ,S,4,2,S N,3,1,4,199,19.2,3.2552,2.5137,256.6,645.0
盛源公寓 ,S,3,2,S,3,0,3,172,19.2,2.7969,6.0619000000000005,100.3,608.0
海联大厦 ,S,1,1,S,3,1,4,60,19.2,1.0833,6.7999,47.06,320.0
路劲翡丽湾(公寓) ,S,3,2,S N,3,1,3,58,19.2,1.0156,3.8371,152.46,585.0
杨镇新村 ,S,2,1,S,2,0,6,151,19.2,2.5781,4.0199,84.58,340.0
仁恒怡庭 ,S,4,2,S,3,0,4,115,19.2,1.9427,8.2118,207.02,1700.0
金色家园 ,S,3,2,S,3,1,4,29,19.2,0.599,8.9636,158.42,1420.0
中鹰黑森林 ,S,3,2,S,3,1,1,94,19.2,1.5052,8.1188,178.6,1450.0
大华锦绣华城(十九街区)(公寓) ,S,3,2,S,3,1,3,121,19.2,2.0,6.6705000000000005,139.42,930.0
广盛苑 ,S,3,2,S,3,1,3,161,19.2,2.625,5.5342,106.61,590.0
玉佛城 ,S,3,2,S,3,1,5,90,19.2,1.5885,6.1138,139.03,850.0
玉龙苑 ,S,2,2,S,1,1,1,12,19.2,0.224,2.9073,99.75,290.0
晓园 ,S,4,2,S,3,1,1,45,19.2,0.7396,9.3684,211.35,1980.0
上海大花园 ,S,2,2,S N,3,1,4,56,19.2,1.0208,7.0266,109.3,768.0
青松小区 ,S,1,1,S,2,1,4,55,19.2,1.0052,7.6786,56.0,430.0
三泾南宅 ,S,3,1,S,2,1,4,76,19.2,1.3333,7.3125,63.59,465.0
世茂湖滨花园(公寓) ,S,3,2,S,3,1,3,96,19.2,1.6094,7.598400000000002,207.94,1580.0
四季绿城 ,S,3,2,S,3,0,4,95,19.2,1.6302,5.1308,110.12,565.0
金汇豪庭 ,S,4,2,S,3,1,1,78,19.2,1.2552,6.8203000000000005,217.0,1480.0
建新小区 ,S,2,0,S,2,0,3,45,19.2,0.8125,5.9060000000000015,42.33,250.0
嘉园 ,S,3,2,SW,3,1,5,122,19.2,2.0885,7.7026,120.74,930.0
高荣小区 ,S,3,1,S,2,1,4,45,19.2,0.849,7.2023,91.36,658.0
塘和家园桂花锦苑 ,S,3,1,S,3,1,3,15,19.2,0.3438,2.9893,93.0,278.0
栅桥小区 ,S,1,1,S,2,0,5,86,19.2,1.526,3.5715000000000003,49.0,175.0
奎照路790弄 ,S,2,1,S,2,1,2,87,19.2,1.4323,5.0519,76.21,385.0
蓝天新村 ,S,1,1,S,2,0,2,16,19.2,0.3229,3.5251,45.39,160.0
绿地时代嘉苑 ,S,2,2,S,0,0,0,31,19.2,0.4844,2.1586000000000003,82.0,177.0
华高二村 ,S,2,1,S,2,0,2,56,19.2,0.9479,4.4929000000000014,73.45,330.0
临沂三村 ,S,2,1,S,0,1,4,72,19.2,1.2708,5.2957,67.98,360.0
地杰国际城F欧香四季 ,S,2,2,S,3,1,29,72,19.2,2.1823,6.7064,92.45,620.0
泰山三村 ,S,2,1,S N,2,0,4,22,19.2,0.4896,5.1439,57.35,295.0
昌四小区 ,S,1,1,S,3,0,3,39,19.2,0.7188,5.443300000000002,45.01,245.0
云帆佳苑 ,S,2,2,S N,1,0,3,55,19.2,0.9688,1.6848,83.1,140.0
鞍山六村 ,S,2,0,SE N,2,0,3,21,19.2,0.4375,6.9745,51.33,358.0
香阁丽苑 ,S,4,2,S,3,0,3,197,19.2,3.1875,7.9602,144.47,1150.0
浦江智汇园 ,S,2,1,S,3,1,5,54,19.2,1.026,4.6042000000000005,67.33,310.0
世茂湖滨花园(公寓) ,S,4,2,S,3,1,4,45,19.2,0.849,7.324000000000002,355.0,2600.0
三佳苑 ,S,1,1,S,1,0,0,23,19.2,0.3594,4.524,57.03,258.0
鞍山四村第一小区 ,S,1,0,S,0,0,3,32,19.2,0.6094,6.9789,33.1,231.0
天极盛宅花园 ,S,1,1,S,1,0,2,45,19.2,0.776,3.4875000000000003,50.18,175.0
仁恒河滨城 ,S,3,2,S,3,1,5,130,19.2,2.2135,9.0892,154.03,1400.0
歌林春天馨园 ,S,3,2,S,3,1,6,24,19.2,0.5938,8.2924,115.77,960.0
黎明花园 ,S,1,1,S,1,0,1,68,19.2,1.099,4.7216000000000005,41.3,195.0
水丰路61弄 ,S,2,1,S,0,0,2,45,19.2,0.776,6.1438000000000015,69.99,430.0
古美一村 ,S,3,1,S,1,0,2,28,19.2,0.5104,5.053,83.12,420.0
永康城佳兴苑 ,S,2,1,S,1,0,2,57,19.2,0.9635,2.8401,68.66,195.0
瑞虹新城二期(优贤生活) ,S,3,2,S,3,1,1,54,19.2,0.8802,8.762500000000001,148.36,1300.0
江桥二村 ,S,1,1,S,2,0,4,53,19.2,0.974,3.6786,45.67,168.0
中建锦绣天地 ,S,3,2,S,1,0,0,16,19.2,0.25,7.3364,88.6,650.0
锦苑小区(虹口) ,S,1,1,S,2,0,5,15,19.2,0.4167,5.2719000000000005,36.42,192.0
九龙仓滨江壹十八 ,S,4,2,S,3,1,4,68,19.2,1.2083,10.4824,238.4,2499.0
香港丽园 ,S,5,2,S N,3,1,2,68,19.2,1.1354,6.5798000000000005,232.53,1530.0
阳光威尼斯(一期) ,S,2,1,S,3,1,18,100,19.2,2.2188,4.6919,78.86,370.0
龙山新村 ,S,1,1,S,2,0,2,26,19.2,0.4792,6.5228,44.46,290.0
南江苑 ,S,2,2,S N,3,0,21,163,19.2,3.3125,5.0053,76.92,385.0
乐山一村 ,S,2,1,SE,3,1,21,10,19.2,0.9219,7.875800000000001,69.2,545.0
上海滩大宁城(公寓) ,S,4,2,S N,3,1,14,50,19.2,1.2917,7.3825,139.52,1030.0
聚丰景都 ,S,2,2,S,3,0,27,104,19.2,2.6094,4.448,82.51,367.0
中远两湾城 ,S,1,2,S,0,1,21,39,19.2,1.375,8.1214,65.26,530.0
和源馨苑 ,S,1,2,SE,2,1,9,15,16.0,0.675,6.3527000000000005,64.54,410.0
银河新都 ,S,2,1,S,1,1,8,14,13.0,0.7538,4.4327000000000005,71.74,318.0
森晟世洋国际广场 ,S,1,1,E,3,0,5,6,28.0,0.1893,3.5989999999999998,38.9,140.0
新江湾佳苑 ,S,4,1,S,3,1,8,58,27.0,0.8519,10.1005,86.63,875.0
新长征花苑 ,S,2,2,S N,1,0,8,19,24.0,0.4708,5.831,65.17,380.0
欣春苑 ,S,1,2,S,3,0,6,46,19.2,0.9375,2.4989,67.23,168.0
东兰小区 ,S,2,1,S,2,0,10,209,19.2,3.6302,4.8412000000000015,66.1,320.0
谭家桥小区 ,S,2,1,S,2,0,7,67,19.2,1.3021,5.4037000000000015,47.19,255.0
证大家园(二期) ,S,2,2,S,3,0,7,169,19.2,2.8958,7.3171,84.05,615.0
皇朝新城 ,S,3,2,S,3,1,0,26,19.2,0.4062,6.0755,134.97,820.0
长风一村小区 ,S,2,1,S,2,0,0,16,19.2,0.25,5.572,61.02,340.0
华滨家园 ,S,1,2,S,1,1,7,93,19.2,1.7083,5.7617,56.06,323.0
大华锦绣华城(一街区) ,S,1,1,SE,2,0,8,78,19.2,1.5104,6.8504000000000005,52.26,358.0
华梅花苑 ,S,2,2,S,3,0,13,82,19.2,1.7552,5.6482,87.64,495.0
爱邦大厦 ,S,2,1,N,2,1,10,774,19.2,12.4583,4.6052,94.46,435.0
中福花苑 ,S,1,2,E,2,1,17,147,19.2,2.9167,9.2295,45.29,418.0
兆丰花园 ,S,2,2,S,3,1,15,176,19.2,3.2969,6.370900000000002,130.28,830.0
菊泉新城(菊泉街39弄) ,S,2,2,S,1,1,19,111,19.2,2.4271,3.2664,82.66,270.0
大二小区 ,S,1,1,S,3,0,13,174,19.2,3.1927,5.5817000000000005,34.04,190.0
川杨新苑(一期) ,S,1,1,S,2,0,12,128,19.2,2.4375,5.1067,54.83,280.0
金鼎香樟苑(西区) ,S,2,2,S N,2,1,14,144,19.2,2.7604,4.6518000000000015,83.84,390.0
乐山二村 ,S,2,1,S,3,0,13,112,19.2,2.224,7.497999999999999,47.88,359.0
锦佳苑 ,S,2,1,S,2,1,17,97,19.2,2.1354,6.4060000000000015,92.57,593.0
保利叶上海(一期) ,S,3,2,SE,1,1,15,110,19.2,2.2656,4.441,89.62,398.0
长宁路234弄 ,S,1,0,NW,3,0,0,64,19.2,1.0,7.1881,34.78,250.0
民京路837弄 ,S,2,1,S,2,0,11,188,19.2,3.3385,4.6105,65.07,300.0
金汇花园四街坊 ,S,2,2,S,2,1,14,131,19.2,2.5573,5.1396000000000015,99.23,510.0
京浦花园 ,S,2,1,暂无数,0,0,10,25,19.2,0.7552,4.1042000000000005,77.97,320.0
昭通路17-73号 ,S,3,0,S,2,0,18,198,19.2,3.75,7.7908,53.91,420.0
永嘉大楼 ,S,2,1,W,2,1,12,72,19.2,1.5625,13.6,50.0,680.0
佳兆业珊瑚湾(公寓) ,S,1,1,S,3,0,0,198,19.2,3.0938,1.8984,50.57,
吴东小区 ,S,2,1,S,2,0,16,50,19.2,1.3646,6.8817,50.86,350.0
金领国际(公寓) ,S,2,2,S,3,1,15,28,19.2,0.9844,3.9897,92.74,370.0
菊泉新城(菊泉街39弄) ,S,2,1,S N,0,1,20,36,19.2,1.2917,3.5819,75.38,270.0
浦江宝邸 ,S,1,1,S,1,1,0,49,19.2,0.7656,3.0006,59.99,180.0
宝林一村 ,S,1,1,S,3,1,4,11,19.2,0.3177,4.1521,59.73,248.0
培兴小区 ,S,1,1,S,3,0,10,58,19.2,1.2708,7.16,54.47,390.0
三佳花苑 ,S,1,1,S,0,0,0,18,19.2,0.2812,7.646000000000001,46.43,355.0
保利叶上海(一期) ,S,3,2,S NW,3,1,13,60,19.2,1.4115,4.5633,89.41,408.0
金色维也纳(公寓) ,S,3,2,S,3,1,4,10,19.2,0.3021,10.0232,168.61,1690.0
印象春城 ,S,2,2,S,1,1,20,54,19.2,1.5729,4.2955000000000005,88.0,378.0
大宁路660弄 ,S,1,1,S,2,0,12,26,19.2,0.8438,8.5222,48.11,410.0
铂金华府 ,S,2,2,S N,3,0,2,81,19.2,1.3385,7.210800000000001,87.37,630.0
秀枫苑 ,S,3,2,S,1,0,3,33,19.2,0.625,2.4226,130.03,315.0
吴东小区 ,S,2,1,S,2,0,1,40,19.2,0.6615,6.4884,50.86,330.0
浦江世博家园四街坊 ,S,2,2,S,3,0,1,62,19.2,1.0052,4.3908000000000005,81.99,360.0
宜浩佳园 ,S,1,2,S,3,0,0,19,19.2,0.2969,2.5084,77.74,195.0
天际蓝桥 ,S,1,2,S,0,1,6,5,19.2,0.2969,4.4989,63.35,285.0
海通新村 ,S,2,2,S N,0,0,0,12,19.2,0.1875,3.4042000000000003,96.94,330.0
鞍山五村 ,S,1,0,S,3,0,1,80,19.2,1.2865,6.8957000000000015,36.98,255.0
长风二村风荷园 ,S,2,0,S,2,0,0,41,19.2,0.6406,5.6543,43.33,245.0
石笋二村 ,S,2,2,S N,3,0,0,5,19.2,0.0781,2.7473,91.0,250.0
海尚康庭 ,S,2,1,S N,1,1,13,112,19.2,2.224,3.3086,72.54,240.0
金属新村 ,S,3,1,S,0,0,15,48,19.2,1.2969,5.6418,85.08,480.0
潼港五村 ,S,2,1,S,0,0,9,46,19.2,1.0469,3.4535,66.6,230.0
呼玛三村 ,S,1,1,S,1,0,17,23,19.2,0.9792,4.7436,39.0,185.0
中海寰宇天下 ,S,3,2,S,0,0,18,37,19.2,1.2344,6.4742000000000015,100.09,648.0
上海星河湾 ,S,4,2,S,3,1,4,12,19.2,0.3333,6.6279,286.67,1900.0
古北御庭 ,S,3,2,S,3,1,0,3,19.2,0.0469,9.1969,146.79,1350.0
罗山四村 ,S,2,1,S,0,0,0,3,19.2,0.0469,4.8777,65.4,319.0
银杏家园 ,S,3,2,S N,3,1,3,20,28.0,0.2893,8.352500000000001,143.67,1200.0
新华世纪园 ,S,3,2,S,2,1,19,12,27.0,0.6259,8.1004,150.61,1220.0
四季绿城 ,S,2,1,S,3,0,3,13,23.0,0.2609,5.0713,87.75,445.0
海滨四村 ,S,2,1,S N,2,0,0,6,13.0,0.1385,3.5055,57.91,203.0
万科阳光苑 ,S,2,2,S,3,1,0,10,10.0,0.3,3.7651,92.96,350.0
月浦九村 ,S,2,1,S,2,0,0,12,8.0,0.45,2.541,61.0,155.0
长风四村 ,S,1,1,S,2,0,13,63,19.2,1.4583,5.2735,40.77,215.0
三林世博家园(板泉路2101弄) ,S,2,1,S,2,0,40,188,19.2,4.3958,4.7326000000000015,72.9,345.0
由由新邸 ,S,2,2,S,3,1,5,58,19.2,1.0885,6.13,97.88,600.0
春辉新村 ,S,2,1,S,3,0,5,46,19.2,0.901,3.7975,75.84,288.0
中远两湾城 ,S,2,2,S,3,1,1,50,19.2,0.8177,7.455100000000002,97.92,730.0
三门路510弄 ,S,2,1,S,3,0,32,94,19.2,2.6354,4.784,66.89,320.0
御景园 ,S,3,2,S,3,1,0,38,19.2,0.5938,9.1027,131.28,1195.0
新凯一期 ,S,2,1,S N,2,1,29,48,19.2,1.8073,3.1528,77.71,245.0
凌兆新村(凌兆路379弄) ,S,2,1,S,3,0,7,95,19.2,1.7396,4.3592,68.82,300.0
金桥新城 ,S,3,2,S,2,1,3,16,19.2,0.3594,5.4878,129.38,710.0
高兴花园 ,S,2,1,S,3,0,38,12,19.2,1.5729,4.5865,67.59,310.0
独立时代 ,S,1,1,SE,2,1,3,12,19.0,0.3,4.6385000000000005,42.04,195.0
浦润苑 ,S,2,2,S N,1,1,20,23,19.2,1.0885,3.1660000000000004,90.02,285.0
嘉骏香山苑 ,S,2,2,S N,1,0,6,19,19.2,0.5156,4.7693,77.37,369.0
凯欣豪园 ,S,2,2,S,3,1,23,24,19.2,1.2135,8.834,124.52,1100.0
梅陇二村 ,S,1,1,S,3,0,7,43,19.2,0.9271,4.1799,50.72,212.0
广海花园 ,S,2,2,S,3,0,9,6,19.2,0.4219,5.3132,88.46,470.0
一品漫城(四期)(公寓) ,S,2,2,S,1,1,23,32,19.2,1.3385,6.0465,91.79,555.0
共富一村 ,S,1,1,S,2,0,2,18,15.0,0.4533,3.7052,51.28,190.0
新凯一期 ,S,2,1,S,2,1,1,11,10.0,0.4,3.2883,77.55,255.0
远中风华园(公寓) ,S,3,2,S N,3,1,23,22,19.2,1.1823,11.5607,159.16,1840.0
香榭丽花园 ,S,3,2,S,3,1,19,227,19.2,4.2396,7.435,161.4,1200.0
上海花城 ,S,2,2,S,3,1,25,284,19.2,5.349,7.462700000000001,100.5,750.0
布鲁斯小镇(二期) ,S,3,2,S,3,1,21,142,19.2,2.9844,3.2784,97.0,318.0
东明花苑 ,S,2,2,S,3,1,4,76,19.2,1.3333,3.3304,110.8,369.0
德盈佳园 ,S,2,1,S,1,1,17,148,19.2,2.9323,2.0639000000000003,92.06,190.0
新梅共和城 ,S,2,2,S,2,1,27,69,19.2,2.0625,7.394,98.73,730.0
中冶尚城 ,S,2,2,暂无数,1,1,3,203,19.2,3.2812,6.0014,87.48,525.0
上海豪都国际花园(公寓) ,S,4,2,暂无数,2,0,1,56,19.2,0.9115,3.113,139.74,435.0
海尚东苑 ,S,2,1,S,1,1,1,120,19.2,1.9115,3.6873,78.65,290.0
三湘世纪花城三期 ,S,2,2,S,2,1,2,291,19.2,4.6198,6.2421000000000015,101.89,636.0
梅陇九村 ,S,2,1,S,2,0,0,26,19.2,0.4062,4.6349,61.49,285.0
恒大华城天地苑 ,S,2,1,暂无数,2,0,26,202,19.2,4.1042,6.1288,88.11,540.0
欣佳宝邸 ,S,2,2,S,2,1,0,58,19.2,0.9062,3.3303000000000003,75.07,250.0
通协小区 ,S,1,1,S,2,1,1,70,19.2,1.1302,6.3444,55.01,349.0
正力公寓 ,S,2,1,S,0,1,5,37,19.2,0.7604,7.1389000000000005,126.07,900.0
三和花园 ,S,2,2,S,3,1,19,42,19.2,1.349,7.990900000000001,105.12,840.0
天际花园 ,S,3,2,S,3,1,1,48,19.2,0.7865,11.2111,142.27,1595.0
书院一号公寓 ,S,2,1,S,3,1,17,53,19.2,1.4479,1.8422,95.0,175.0
金桥爱建园 ,S,3,2,S,3,1,6,4,19.2,0.2812,8.7905,142.2,1250.0
