region,city,rooms,halls,towards,decoration,have_elevator,visited,attention,publishday,popular,unit_price,area,total_price
大华海派风景 ,H,3,2,S,3,1,7,20,20.0,0.545,3.6587,84.73,310.0
华元蒙卡岸 ,H,3,2,S,1,1,11,121,20.0,2.2,2.8186,87.99,248.0
天阳云筑 ,H,3,2,S,1,1,5,33,20.0,0.67,3.4631000000000003,86.63,300.0
中国铁建青秀城 ,H,3,2,S,1,1,10,49,20.0,1.085,4.1012,89.0,365.0
亲亲家园一期 ,H,4,2,S N,1,0,7,35,20.0,0.77,3.0379,131.67,400.0
金色蓝庭 ,H,4,2,S N,2,1,7,15,20.0,0.47,5.1432,184.71,950.0
华瑞湘湖美地 ,H,5,2,S NW,1,0,0,23,20.0,0.345,2.6742,284.2,760.0
亲亲家园四期 ,H,4,2,SE N,3,1,8,68,20.0,1.3,3.6211,135.32,490.0
顺发康庄 ,H,3,2,S NW,1,1,9,46,20.0,1.005,3.3546,86.45,290.0
南都花园三区 ,H,3,1,S,2,0,14,26,20.0,0.88,3.9068,81.91,320.0
融创金成西溪海 ,H,3,2,S,1,1,5,71,20.0,1.24,2.8944,89.83,260.0
欧美金融城 ,H,3,2,S,1,1,13,69,20.0,1.49,3.6721,100.76,370.0
江南摩卡 ,H,3,2,S,1,0,7,40,20.0,0.845,2.6378,127.0,335.0
流水苑 ,H,2,2,S,2,0,6,18,20.0,0.48,3.9769,82.98,330.0
铭雅苑东区 ,H,4,2,S N,2,0,8,76,20.0,1.42,2.1682,165.58,359.0
景芳新五区 ,H,3,2,S,0,0,6,52,20.0,0.99,3.6078,77.61,280.0
名城燕园 ,H,2,2,S,2,1,11,52,20.0,1.165,4.3463,84.67,368.0
名仕家园 ,H,3,2,S,3,0,6,15,20.0,0.435,5.1938,129.0,670.0
广厦天都城天河苑 ,H,3,1,S,3,0,8,256,20.0,4.12,1.9798,85.87,170.0
闲林山水木兰苑 ,H,3,2,S,3,0,7,45,20.0,0.92,2.0063,127.1,255.0
爵士风情花园 ,H,3,2,S,3,0,4,108,20.0,1.76,2.1882,118.82,260.0
荣安望江南 ,H,3,2,S,2,1,8,25,20.0,0.655,4.5925,139.36,640.0
华龙家园 ,H,3,2,S,2,0,9,12,20.0,0.495,5.4084,73.59,398.0
闲林山水木兰苑 ,H,3,2,S,2,0,5,63,20.0,1.12,2.0095,126.9,255.0
假山新村 ,H,2,2,S,3,0,8,23,20.0,0.625,4.3432,82.89,360.0
凯德湖墅 ,H,3,2,S,1,1,7,53,20.0,1.04,4.9883000000000015,89.21,445.0
德信大家钱江府 ,H,3,2,S,2,0,6,52,20.0,0.99,4.694,89.05,418.0
金都华府 ,H,3,2,S,3,1,9,30,20.0,0.765,5.2264,128.58,672.0
外东山弄 ,H,3,1,S,2,0,10,39,20.0,0.935,6.388999999999999,75.13,480.0
明江苑 ,H,3,2,S N,2,0,8,12,20.0,0.46,2.6874,96.75,260.0
绿城西溪融庄 ,H,3,2,S,1,1,8,26,20.0,0.67,4.4997,131.12,590.0
蔚蓝公寓 ,H,2,1,S,3,1,7,34,20.0,0.755,5.864800000000002,86.96,510.0
龙湖武林九里 ,H,3,2,S,1,0,7,22,20.0,0.575,3.398,89.76,305.0
中兴九洲芳园 ,H,2,2,S N,3,1,7,80,20.0,1.445,3.0383,88.21,268.0
理想康城一品 ,H,3,2,S,1,1,7,28,20.0,0.665,2.9137,139.0,405.0
东海水景城 ,H,3,2,S,1,1,10,10,20.0,0.5,2.7904,154.1,430.0
伊萨卡国际城浩泽园 ,H,3,1,S,1,1,8,42,20.0,0.91,2.4012,135.35,325.0
美政花苑 ,H,2,1,S,0,0,11,55,20.0,1.21,4.2934,86.18,370.0
盛泰名都公寓 ,H,2,2,S N,2,1,8,23,20.0,0.625,3.2266000000000004,83.68,270.0
大营盘 ,H,3,2,S,3,0,8,11,20.0,0.445,4.5139000000000005,91.94,415.0
林之语 ,H,3,2,S,1,1,13,206,20.0,3.545,2.452,101.96,250.0
朝晖九区 ,H,2,1,S,2,0,6,57,20.0,1.065,3.7263,59.04,220.0
龙湖滟澜山澜轩 ,H,4,2,S NW,1,1,0,29,20.0,0.435,4.0731,178.0,725.0
闲林山水木兰苑 ,H,3,2,S N,2,0,10,91,20.0,1.715,2.037,126.66,258.0
东园高层公寓 ,H,3,2,SE N,3,1,7,34,20.0,0.755,4.7705,100.62,480.0
北景园月桂苑 ,H,3,2,S,3,0,6,35,20.0,0.735,2.9015,89.61,260.0
广宇河滨公寓 ,H,4,2,S NW,2,1,5,11,20.0,0.34,5.5672000000000015,163.46,910.0
爱丁郡 ,H,3,1,S N,1,0,14,10,20.0,0.64,3.3079,87.67,290.0
通和戈雅公寓 ,H,2,2,S,3,1,6,18,20.0,0.48,3.0933,95.37,295.0
回澜北园 ,H,3,1,S,2,0,6,17,20.0,0.465,2.7708,83.01,230.0
回澜南园 ,H,3,1,S,2,0,6,12,20.0,0.39,2.9251,85.47,250.0
德信晓宸 ,H,3,2,S,2,1,9,18,20.0,0.585,4.2364000000000015,87.34,370.0
观邸国际 ,H,3,1,S,2,1,12,26,20.0,0.81,3.7588,107.75,405.0
翠苑三区 ,H,3,1,SE N,2,0,7,24,20.0,0.605,3.7879,66.0,250.0
西溪诚园致诚苑 ,H,3,1,S N,3,1,10,47,20.0,1.055,7.080100000000002,87.57,620.0
山水人家香溪地 ,H,4,2,S,2,0,6,10,20.0,0.36,4.4868000000000015,144.87,650.0
景上公寓 ,H,2,2,S,3,1,7,8,20.0,0.365,4.6951,92.65,435.0
绿洲花园 ,H,3,2,S NW,2,1,7,17,20.0,0.5,4.6194000000000015,125.56,580.0
野风海天城 ,H,2,2,S,1,1,10,23,20.0,0.695,2.6355,102.45,270.0
万家星城 ,H,3,1,S,2,1,8,27,20.0,0.685,4.263999999999999,89.12,380.0
钱塘梧桐蓝山 ,H,3,2,S N,1,1,11,52,20.0,1.165,2.1409,126.12,270.0
广厦天都城蓝调公寓 ,H,2,2,S,1,0,14,37,20.0,1.045,2.0178000000000003,89.21,180.0
广厦天都城天河苑 ,H,2,1,S,0,0,8,172,20.0,2.86,2.0293,58.15,118.0
河西南38号 ,H,3,1,S N,3,0,8,16,20.0,0.52,4.0093000000000005,94.78,380.0
东方福邸 ,H,2,2,S N,3,1,14,33,20.0,0.985,6.1854000000000005,86.98,538.0
竹海水韵 ,H,3,1,S,3,1,17,22,20.0,0.925,2.4456,85.87,210.0
圣奥领寓 ,H,3,2,S N,2,1,17,11,20.0,0.76,3.2925,88.08,290.0
皮市巷 ,H,2,1,S,3,0,9,104,20.0,1.875,4.6345,40.35,187.0
云溪香山 ,H,3,2,S,3,1,6,13,20.0,0.405,3.3077,130.0,430.0
新金都城市花园 ,H,2,2,S,0,0,10,8,20.0,0.47,4.9394,89.08,440.0
皇亲苑 ,H,3,1,S N,1,1,4,16,20.0,0.38,5.5,129.52,712.4
良渚文化村白鹭郡北 ,H,3,2,S N,3,0,7,25,20.0,0.62,2.8705000000000003,118.45,340.0
嘉泰馨庭 ,H,2,1,N,0,1,12,55,20.0,1.245,5.3308,36.58,195.0
求智弄 ,H,2,1,S N,2,0,6,1,20.0,0.225,9.1525,54.63,500.0
竹海水韵 ,H,3,2,S,2,0,15,33,20.0,1.02,2.0262,111.05,225.0
顺发江南丽锦 ,H,4,2,S,0,1,12,8,20.0,0.54,4.3054000000000014,111.49,480.0
紫金公寓 ,H,2,2,S N,2,0,8,8,20.0,0.4,3.9077,81.89,320.0
万科良渚文化村秋荷坊 ,H,3,2,S,3,1,12,21,20.0,0.735,2.9497,139.0,410.0
彩虹城 ,H,4,2,S N,0,1,17,7,20.0,0.7,4.4736,145.3,650.0
万家星城 ,H,3,2,S,2,1,21,37,20.0,1.29,3.9719,89.63,356.0
万家星城 ,H,3,1,S,2,1,17,18,20.0,0.865,4.2711000000000015,87.8,375.0
朝晖六区 ,H,2,2,S,3,0,18,13,20.0,0.825,4.2993000000000015,48.38,208.0
协安蓝郡 ,H,3,1,S,0,1,14,9,20.0,0.625,3.5455,88.0,312.0
古荡新村西区 ,H,3,1,S,2,0,9,20,20.0,0.615,3.987,70.23,280.0
星洲花园花柏美舍 ,H,2,1,S,3,0,1,32,20.0,0.515,6.1446000000000005,83.0,510.0
文三新村 ,H,3,1,S,3,0,1,9,20.0,0.17,6.6059,75.69,500.0
中天西城纪 ,H,2,1,W,3,1,7,4,20.0,0.305,3.3566000000000003,40.22,135.0
翠苑四区 ,H,3,1,S,2,0,4,5,20.0,0.215,4.3629,72.2,315.0
南北西岸 ,H,3,2,S,3,1,3,104,20.0,1.665,4.6328000000000005,88.5,410.0
回澜北园 ,H,3,1,S N,3,0,0,107,20.0,1.605,2.7467,83.01,228.0
南北西岸 ,H,3,2,S N,3,1,5,11,20.0,0.34,4.6745,87.71,410.0
亲亲家园三期 ,H,4,2,S N,3,0,3,45,20.0,0.78,3.0108,142.82,430.0
万科西庐 ,H,4,2,S N,3,1,11,34,20.0,0.895,6.0,175.0,1050.0
四季名门城市公寓 ,H,3,2,S,2,1,0,15,20.0,0.225,2.265,123.18,279.0
万科星空 ,H,3,2,S,3,1,32,80,20.0,2.32,4.1125,89.97,370.0
良渚文化村七贤郡 ,H,3,2,S N,3,1,35,37,20.0,1.78,2.4737,88.13,218.0
新白马公寓 ,H,3,1,S,3,1,7,19,20.0,0.53,3.1975,137.61,440.0
万科魅力之城 ,H,2,2,S N,3,1,11,60,20.0,1.285,2.9176,88.43,258.0
现代名苑 ,H,3,1,S,0,1,8,7,20.0,0.385,4.8373,118.87,575.0
求是村 ,H,3,1,S,3,0,8,19,20.0,0.565,7.2181000000000015,74.12,535.0
万科魅力之城 ,H,3,1,S,3,1,10,24,20.0,0.71,3.0290000000000004,88.48,268.0
云溪香山 ,H,3,2,S,3,0,0,13,20.0,0.195,2.6807000000000003,179.06,480.0
浪漫和山 ,H,5,3,S,1,1,0,22,20.0,0.33,1.9362,253.08,490.0
后珠美邻嘉苑 ,H,3,2,S,2,1,1,24,20.0,0.395,2.4634,89.31,220.0
天阳文晖 ,H,3,2,S N,3,0,42,19,20.0,1.755,4.1913,88.28,370.0
坤和和家园 ,H,5,3,S N,3,1,0,4,20.0,0.06,3.9898,250.64,1000.0
美政花苑 ,H,3,2,S,2,0,42,15,20.0,1.695,3.8034,85.45,325.0
金都梧桐苑 ,H,4,2,S N,3,1,0,1,18.0,0.0167,2.3171,164.0,380.0
金都新城 ,H,4,2,S,3,0,0,0,16.0,0.0,3.6048,174.77,630.0
南峰公寓 ,H,3,2,S N,2,0,1,2,13.0,0.1,2.4361,90.31,220.0
流水东苑 ,H,2,2,S,3,0,1,7,12.0,0.2333,3.9949,70.09,280.0
东方福邸 ,H,4,2,S,0,1,0,6,10.0,0.18,5.5329999999999995,231.34,1280.0
金地自在城 ,H,3,2,S,3,1,3,10,9.0,0.5667,4.0529,89.32,362.0
西子铭苑 ,H,3,2,S,0,1,4,1,6.0,0.5167,6.696700000000001,157.99,1058.0
亚洲城花园 ,H,2,2,S,2,0,0,12,20.0,0.18,4.5505,63.29,288.0
联合世纪新筑 ,H,1,1,S,0,1,1,2,20.0,0.065,4.6869000000000005,50.14,235.0
金都华府 ,H,6,3,S,3,1,1,3,20.0,0.08,4.9057,265.0,1300.0
云河大厦 ,H,1,1,N,2,1,2,135,20.0,2.095,4.4961,34.03,153.0
香滨湾花园 ,H,3,2,S,3,1,9,30,20.0,0.765,3.7008,127.0,470.0
坤和西溪里璞园 ,H,4,2,S N,3,1,2,65,20.0,1.045,4.7298,177.6,840.0
绿城桃源小镇 ,H,3,2,S,1,1,0,68,20.0,1.02,3.2406,91.96,298.0
绿城桃源小镇 ,H,2,2,S N,1,1,0,100,20.0,1.5,2.1792,87.19,190.0
钱江湾花园 ,H,1,1,S,3,1,1,212,20.0,3.215,4.6695,54.61,255.0
濮家新村 ,H,1,1,S N,2,0,1,33,20.0,0.53,4.6034000000000015,42.36,195.0
众安白马山庄 ,H,5,2,S,1,0,2,73,20.0,1.165,2.6022000000000003,203.68,530.0
同城印象花苑北区 ,H,3,2,S N,0,0,2,34,20.0,0.58,2.9882,81.99,245.0
原筑壹号 ,H,3,2,S,2,1,0,5,20.0,0.075,3.3147,89.0,295.0
铭和苑新荷坊 ,H,2,1,S,3,1,0,19,20.0,0.285,2.8442000000000003,87.9,250.0
大关西六苑 ,H,3,1,S,2,0,0,33,20.0,0.495,3.31,78.55,260.0
观音塘小区 ,H,2,2,S,2,0,0,16,20.0,0.24,4.886,52.19,255.0
复地连城国际 ,H,3,2,S,2,1,0,4,20.0,0.06,2.7668,88.55,245.0
龙湖滟澜山茗轩南区三期 ,H,3,2,S,3,1,3,37,20.0,0.66,4.2106,133.0,560.0
北秀蓝湾花苑 ,H,3,2,S N,1,0,0,1,20.0,0.015,2.5346,124.28,315.0
通和都市枫林 ,H,3,2,S,2,1,9,7,20.0,0.42,3.0842,107.0,330.0
润达花园 ,H,3,2,S,2,0,0,2,20.0,0.03,3.6774,84.3,310.0
朝晖二区 ,H,2,1,S N,2,0,7,11,20.0,0.41,4.0414,53.2,215.0
北景园竹邻苑 ,H,2,1,SW,2,0,12,8,20.0,0.54,3.2733000000000003,60.49,198.0
华天苑 ,H,2,1,S,0,1,16,29,18.0,1.1056,2.3438000000000003,64.0,150.0
锦绣新村 ,H,2,1,S N,3,0,8,56,20.0,1.12,4.3908000000000005,45.55,200.0
丽晶湾 ,H,2,2,S,2,1,7,17,20.0,0.5,6.7143000000000015,35.0,235.0
丹桂公寓 ,H,2,1,S,3,0,10,31,20.0,0.815,4.8685,76.0,370.0
世纪晶钻 ,H,1,1,S,3,1,12,35,20.0,0.945,2.113,46.38,
中海西溪华府 ,H,2,2,S N,1,1,11,290,20.0,4.735,4.7192,89.0,420.0
景芳一区 ,H,2,1,S N,3,0,16,64,20.0,1.52,4.2794,58.42,250.0
顺发康庄 ,H,2,2,S,1,1,18,69,20.0,1.665,2.8568,75.26,215.0
岸上蓝山 ,H,2,2,S,3,1,10,50,20.0,1.1,2.4622,88.54,218.0
滨江城市之星 ,H,3,2,S,3,1,0,12,20.0,0.18,7.5339,184.5,1390.0
康乐香港城 ,H,2,2,S,2,0,18,63,20.0,1.575,2.9412000000000003,85.0,250.0
朝晖七区 ,H,2,1,S N,3,0,12,167,20.0,2.925,3.4954,58.65,205.0
东厦东港花苑 ,H,2,2,S N,1,1,20,75,20.0,1.825,1.7442,80.27,140.0
亿城雅苑 ,H,2,1,S N,3,1,0,7,20.0,0.105,3.6003000000000003,86.66,312.0
北景园荷风苑 ,H,3,2,S,3,1,0,0,20.0,0.0,3.1486,120.69,380.0
环西新村 ,H,2,2,S,2,0,10,64,20.0,1.31,6.135000000000002,30.97,190.0
翠苑三区 ,H,2,1,S,2,0,13,76,20.0,1.595,3.9094,49.88,195.0
南都花园三区 ,H,2,1,S N,2,0,15,63,20.0,1.47,3.9935,67.61,270.0
漾河人家 ,H,2,1,S,2,1,13,81,20.0,1.67,2.9347000000000003,63.04,185.0
万家花城二期 ,H,3,1,S N,3,1,20,31,20.0,1.165,4.8142000000000005,89.32,430.0
中誉现代城 ,H,1,1,S N,2,1,0,53,20.0,0.795,3.1215,35.24,110.0
万家花城二期 ,H,2,1,S N,3,1,18,53,20.0,1.425,5.2898000000000005,75.24,398.0
亲亲家园四期 ,H,2,2,S,2,1,21,22,20.0,1.065,3.6973,80.06,296.0
保利江语海 ,H,5,2,SE,1,1,4,20,20.0,0.44,3.1835,226.17,720.0
保利江语海 ,H,5,2,SE,1,1,4,29,20.0,0.575,3.1891000000000003,204.76,653.0
闲林山水丹枫苑 ,H,1,1,S NE,0,1,12,24,20.0,0.78,2.8882000000000003,57.13,165.0
金色蓝庭 ,H,3,2,S,2,1,20,48,20.0,1.42,5.4703,89.21,488.0
紫花苑 ,H,2,1,S,2,1,18,77,20.0,1.785,4.0429,49.47,200.0
复兴南苑 ,H,2,1,S,2,0,18,44,20.0,1.29,4.3842,47.9,210.0
武林桥河下 ,H,1,1,S,3,0,15,89,20.0,1.86,5.7445,42.65,245.0
翠苑三区 ,H,3,1,S NW,2,0,12,36,20.0,0.96,3.4436,66.21,228.0
翠苑五区 ,H,2,1,SE,2,1,25,46,20.0,1.565,3.9039,65.32,255.0
静怡花苑 ,H,2,2,SE S,3,1,0,2,20.0,0.03,4.7243,84.67,400.0
翠苑四区 ,H,1,1,S,2,0,18,27,20.0,1.035,4.1999,37.62,158.0
美好桂花金座 ,H,2,2,S,2,0,14,50,20.0,1.24,1.9525,89.63,175.0
荷花小区 ,H,2,1,S,2,0,18,110,20.0,2.28,2.0,62.5,125.0
延庆里6号 ,H,1,1,S,0,0,13,12,20.0,0.635,7.2425000000000015,37.28,270.0
金隅观澜时代天筑 ,H,5,2,S N,1,1,2,21,20.0,0.385,2.0086,234.0,470.0
太庙巷 ,H,2,1,S,2,0,0,0,20.0,0.0,5.0506,51.48,260.0
阳光逸城 ,H,2,2,S,3,1,12,75,20.0,1.545,2.5053,61.87,155.0
世茂江滨花园瑞景湾 ,H,2,1,S,1,1,29,13,20.0,1.21,2.4,87.5,210.0
董家弄 ,H,2,1,S N,1,0,13,33,20.0,0.95,3.4952,50.07,175.0
花园南村 ,H,2,1,S N,2,0,18,7,20.0,0.735,6.8471,61.34,420.0
花园南村 ,H,2,1,S N,2,0,21,13,20.0,0.93,6.781700000000002,51.61,350.0
树园 ,H,2,1,S,1,0,14,16,20.0,0.73,4.0986,48.31,198.0
近江新村 ,H,2,1,S,2,0,0,0,20.0,0.0,5.568300000000002,70.04,390.0
闲林山水紫薇苑 ,H,2,2,S,3,1,21,46,20.0,1.425,2.4806,88.69,220.0
广厦天都城天河苑 ,H,1,1,E,2,0,7,12,20.0,0.425,2.2776,32.93,
清雅苑 ,H,3,2,S,2,0,3,9,26.0,0.1846,2.3683,130.9,310.0
东新园茗盛苑 ,H,2,2,S,2,1,0,2,22.0,0.0273,3.4931,100.2,350.0
金都雅苑 ,H,4,2,S,3,0,1,8,21.0,0.1476,2.9164000000000003,192.02,560.0
天元公寓 ,H,2,2,S,3,1,0,2,19.0,0.0316,2.184,99.82,218.0
十五家园 ,H,2,1,E,2,0,0,6,18.0,0.1,4.0046,61.43,246.0
东都公寓 ,H,2,1,S,2,0,0,7,17.0,0.1235,3.0702000000000003,68.4,210.0
保利江语海 ,H,1,2,S N,3,1,0,0,14.0,0.0,4.1584,80.56,335.0
保利江语海 ,H,3,2,S NW,0,1,0,1,14.0,0.0214,3.8886,86.15,335.0
新桥园 ,H,2,1,S N,3,0,0,5,11.0,0.1364,2.9014,56.87,165.0
金厦公寓 ,H,3,2,S N,2,0,0,25,20.0,0.375,2.9542,134.05,396.0
嘉绿名苑 ,H,3,1,SE,3,1,3,8,20.0,0.225,4.8128,114.28,550.0
星洲花园格兰馨芦 ,H,3,2,S,3,0,1,17,20.0,0.29,5.2777,123.16,650.0
晨光绿苑南苑 ,H,7,3,S,1,0,5,1,26.0,0.1462,2.169,253.58,550.0
西溪八方城 ,H,2,2,E,3,1,2,4,21.0,0.1238,2.7778,54.0,150.0
清水公寓 ,H,2,1,S,3,1,2,33,20.0,0.565,5.842700000000002,89.0,520.0
古荡新村东区 ,H,3,1,S,2,0,0,28,20.0,0.42,4.0478000000000005,70.41,285.0
康乐香港城 ,H,2,2,SE,2,0,2,263,20.0,4.015,3.5783,78.25,280.0
平凡里公寓 ,H,2,1,S N,2,0,2,131,20.0,2.035,4.3126,82.55,356.0
丽江公寓 ,H,2,2,S N,3,1,1,49,20.0,0.77,3.9696,89.43,355.0
通和戈雅公寓 ,H,4,2,S N,3,1,0,93,20.0,1.395,2.8796,191.0,550.0
翠苑四区 ,H,2,1,SE N,2,0,2,71,20.0,1.135,4.2860000000000005,52.03,223.0
邮电新村 ,H,2,1,S,2,0,5,17,20.0,0.43,7.0150000000000015,54.17,380.0
耀江广厦 ,H,4,2,S N,2,1,0,27,20.0,0.405,7.8228,159.79,1250.0
景瑞悦西台 ,H,3,1,S,3,0,27,76,20.0,2.085,4.9295,89.26,440.0
金地自在城 ,H,3,2,S,3,1,31,173,20.0,3.68,3.9068,85.75,335.0
融创河滨之城 ,H,3,2,S N,3,0,34,57,20.0,2.045,5.1271,89.72,460.0
越秀星汇尚城 ,H,3,2,S N,2,0,25,53,20.0,1.67,3.0175,89.48,270.0
佳兆业君汇上品 ,H,3,1,S,1,1,31,108,20.0,2.705,2.4913000000000003,88.31,220.0
万科西庐 ,H,4,2,S N,3,1,20,74,20.0,1.81,6.057,123.0,745.0
红街公寓 ,H,3,2,S,1,1,0,6,20.0,0.09,3.9179,137.83,540.0
滨江曙光之城 ,H,3,2,S N,3,1,0,19,20.0,0.285,4.7613,138.62,660.0
仓基新村 ,H,2,1,S,3,0,0,28,20.0,0.42,4.5359,66.14,300.0
宝嘉誉峰 ,H,3,2,S,3,0,25,19,20.0,1.16,3.8924,87.35,340.0
东海水景城 ,H,3,2,S,3,1,0,9,20.0,0.135,2.5610000000000004,123.0,315.0
天鸿香榭里 ,H,3,1,S N,2,1,24,122,20.0,2.67,3.1157000000000004,89.87,280.0
双菱新村 ,H,1,1,S,2,0,1,24,20.0,0.395,5.626,33.95,191.0
中国铁建江南国际城 ,H,3,2,S,1,1,31,9,20.0,1.22,4.218999999999999,87.7,370.0
金地艺境 ,H,3,1,S,2,1,31,51,20.0,1.85,2.5284,88.99,225.0
崇化住宅区 ,H,3,1,S,2,0,6,43,20.0,0.855,2.3829,73.44,175.0
永丰巷 ,H,2,1,S N,3,0,6,72,20.0,1.29,5.9156,37.19,220.0
欧美金融城 ,H,3,2,S N,1,1,35,35,20.0,1.75,3.8492,89.11,343.0
万科溪望 ,H,3,2,S,0,0,34,16,20.0,1.43,4.2135,89.0,375.0
浦沿教工宿舍 ,H,3,2,S,3,0,5,59,20.0,1.06,3.282,79.22,260.0
崇化住宅区 ,H,2,1,S,3,0,15,73,20.0,1.62,2.4309000000000003,56.77,138.0
嘉里桦枫居 ,H,3,2,S,3,1,6,9,20.0,0.345,3.427,89.0,305.0
万科草庄 ,H,3,2,S N,3,1,10,13,20.0,0.545,4.4808,89.27,400.0
万科紫台 ,H,3,2,S,3,1,12,17,18.0,0.75,3.9035,88.64,346.0
中江花园 ,H,3,2,S N,3,0,9,6,14.0,0.5786,4.3494,87.37,380.0
嘉绿景苑南园 ,H,3,2,S,2,1,13,4,20.0,0.515,4.1346,105.21,435.0
坤和和家园 ,H,4,2,S N,3,1,0,217,20.0,3.255,4.2718,191.96,820.0
保利江语海 ,H,2,2,S,3,1,6,46,20.0,0.9,3.9689,70.55,280.0
红街公寓 ,H,1,2,S,2,1,4,1,20.0,0.155,4.5239,67.42,305.0
北景园芳洲苑 ,H,2,2,S,2,1,3,4,20.0,0.165,2.8582,89.22,255.0
东新关 ,H,2,1,S,2,0,4,74,20.0,1.25,3.1826000000000003,58.13,185.0
复地连城国际 ,H,4,2,SE N,3,1,0,34,20.0,0.51,2.5707,133.04,342.0
亲亲家园四期 ,H,3,2,S N,2,1,16,70,20.0,1.61,3.1853,111.45,355.0
后珠美都雅苑 ,H,2,2,S,2,1,5,32,20.0,0.655,2.2661,88.26,200.0
东清大厦 ,H,1,2,S,3,1,3,12,20.0,0.285,3.7924,84.38,320.0
绿城紫桂公寓 ,H,3,1,S N,2,0,0,13,20.0,0.195,2.4471000000000003,87.86,215.0
潮鸣苑 ,H,2,1,S N,2,0,1,14,20.0,0.245,4.4784000000000015,60.29,270.0
三水一生 ,H,4,2,S N,2,0,0,0,20.0,0.0,2.2032000000000003,138.44,305.0
永丰巷 ,H,1,1,S,2,0,4,14,20.0,0.35,6.0596000000000005,28.88,175.0
大关东八苑 ,H,3,2,S,2,0,0,16,20.0,0.24,3.3505000000000003,83.57,280.0
蓝桥景苑 ,H,2,1,S,3,1,5,18,20.0,0.445,2.907,87.72,255.0
三塘竹园 ,H,2,1,S,2,0,1,9,20.0,0.17,3.881,69.57,270.0
景芳三区 ,H,2,1,S N,2,0,4,13,20.0,0.335,3.9947,67.59,270.0
风雅乐府 ,H,3,2,S,2,1,15,27,20.0,0.93,3.1809000000000003,88.97,283.0
大关东八苑 ,H,3,1,S,2,0,0,2,20.0,0.03,3.4367,85.84,295.0
永丰巷 ,H,2,1,S,1,0,8,1,20.0,0.295,5.2101000000000015,59.5,310.0
绿城慧园 ,H,3,1,S,3,1,11,33,20.0,0.88,5.8441,88.98,520.0
倾城之恋 ,H,3,2,S NW,2,1,18,10,20.0,0.78,4.7182,122.93,580.0
后珠辰秀嘉园 ,H,2,2,S,2,1,2,3,20.0,0.115,2.6926,92.85,250.0
东田玉城 ,H,3,1,S,3,0,7,17,20.0,0.5,2.4945,90.2,225.0
亲亲家园二期 ,H,3,2,S N,2,1,18,26,20.0,1.02,2.9791000000000003,125.88,375.0
庭院深深 ,H,3,2,S N,3,1,0,10,20.0,0.15,2.2915,130.92,300.0
亲亲家园二期 ,H,3,2,S N,0,1,16,13,20.0,0.755,2.8202000000000003,125.88,355.0
和睦路7号 ,H,2,1,S N,2,0,1,3,31.0,0.0516,3.8342,54.25,208.0
春江花月 ,H,2,1,S,2,1,2,5,31.0,0.0935,5.8636,115.97,680.0
采荷小区翠柳邨 ,H,1,1,S,3,0,1,6,30.0,0.0833,4.916,38.65,190.0
朝晖四区 ,H,2,1,S N,0,0,2,5,25.0,0.116,4.23,52.01,220.0
古荡新村东区 ,H,2,1,S N,2,0,2,2,24.0,0.0833,4.024,58.4,235.0
赞成乐山红叶 ,H,3,2,S N,0,1,0,10,19.0,0.1579,2.1382000000000003,88.86,190.0
大浒东苑 ,H,2,1,S N,0,1,3,1,18.0,0.1333,3.9016,74.33,290.0
融创瑷骊山 ,H,4,2,S,1,1,0,0,15.0,0.0,4.1343000000000005,181.41,750.0
锦昌年华 ,H,2,2,S N,1,0,0,2,13.0,0.0462,2.0965000000000003,90.63,190.0
大华海派风范 ,H,4,1,S,0,1,1,1,11.0,0.0909,3.3708,89.0,300.0
小河佳苑 ,H,2,1,S,2,1,0,0,9.0,0.0,3.9575,80.86,320.0
闲林山水丹枫苑 ,H,1,1,S,3,1,0,2,6.0,0.1,3.125,52.8,165.0
大关西八苑 ,H,2,1,S N,1,0,0,4,6.0,0.2,3.4365,58.2,200.0
东方君悦 ,H,1,0,S,3,1,0,12,20.0,0.18,4.1581,62.53,260.0
高润云杉郡 ,H,2,1,N,3,0,4,10,8.0,0.725,2.9998,36.67,110.0
府新花园东区 ,H,3,2,S,2,0,5,6,20.0,0.265,5.2040000000000015,82.63,430.0
世纪晶钻 ,H,1,1,S,2,1,14,24,20.0,0.85,2.0483,46.38,
文三新村 ,H,3,1,S,2,0,8,16,20.0,0.52,6.6729,64.44,430.0
亚洲城花园 ,H,3,2,E,2,1,1,98,20.0,1.505,3.8485,100.04,385.0
林之语 ,H,3,2,S,1,1,3,193,20.0,3.0,2.3695,139.27,330.0
铭雅苑东区 ,H,4,2,S N,2,0,3,20,20.0,0.405,2.6429,128.65,340.0
大美公寓 ,H,3,2,S,1,1,4,40,20.0,0.74,2.9561,140.39,415.0
坤和和家园 ,H,2,1,S,2,1,2,24,20.0,0.43,4.6172,88.8,410.0
梅苑阁小区 ,H,3,2,S N,2,0,3,16,20.0,0.345,5.2328,91.73,480.0
桂花城 ,H,3,2,S N,3,0,9,114,20.0,2.025,5.1485,159.27,820.0
冯山人巷 ,H,2,1,S N,2,0,2,120,20.0,1.87,4.4666000000000015,60.45,270.0
采荷街道青荷苑 ,H,2,2,S N,2,0,2,31,20.0,0.535,4.939500000000002,80.98,400.0
施家花园 ,H,3,2,S N,2,0,3,90,20.0,1.455,3.9757,106.9,425.0
坤和西溪里璞园 ,H,3,2,S N,1,1,2,69,20.0,1.105,4.7913000000000014,137.75,660.0
