attention,url,unit_price,region,house_info,visited,publishday,total_price 
30,,82411,羽北小区 , | 2室1厅 | 67.71平米 | 南 | 其他 | 无电梯,2,,558
29,,42697,奥林匹克花园 , | 2室2厅 | 89平米 | 南 | 精装 | 有电梯,2,,380
47,,85965,仁恒河滨城 , | 3室2厅 | 171平米 | 南 | 精装 | 有电梯,0,,1470
29,,33543,富友嘉园 , | 3室2厅 | 90.93平米 | 南 北 | 简装 | 无电梯,4,,305
39,,71012,鞍山路310弄 , | 3室2厅 | 85.62平米 | 南 北 | 简装 | 无电梯,12,,608
31,,59042,虹储小区 , | 2室1厅 | 56.74平米 | 南 | 简装 | 无电梯,1,,335
14,,39462,金地格林世界(圣莫尼卡) , | 3室2厅 | 133.8平米 | 南 北 | 其他 | 有电梯,11,,528
23,,84755,东方知音苑 , | 3室2厅 | 99.11平米 | 南 | 精装 | 有电梯,12,31,840
28,,80132,万邦都市花园 , | 1室1厅 | 54.91平米 | 南 | 精装 | 有电梯,8,26,440
28,,62275,华秀小区 , | 1室0厅 | 30.51平米 | 北 | 精装 | 无电梯,13,22,190
43,,55556,龙柏西郊公寓 , | 2室2厅 | 95.4平米 | 南 | 简装 | 无电梯,3,,530
220,,31601,富友嘉园 , | 3室2厅 | 91.77平米 | 南 | 毛坯 | 无电梯,2,,290
65,,44464,天恒名城 , | 4室2厅 | 178.8平米 | 南 | 精装 | 有电梯,2,,795
180,,59061,嘉富利大厦 , | 3室2厅 | 111.58平米 | 南 | 精装 | 有电梯,5,,659
166,,59425,三花现代城(一期丹桂苑) , | 1室1厅 | 58.73平米 | 南 | 精装 | 有电梯,2,,349
33,,39584,嘉旺苑 , | 2室2厅 | 96平米 | 南 北 | 精装 | 有电梯,4,,380
21,,57354,长风二村风荷园 , | 2室1厅 | 48.82平米 | 南 | 简装 | 无电梯,4,,280
217,,42983,中邦城市 , | 3室2厅 | 114平米 | 南 | 简装 | 有电梯,4,,490
96,,69311,证大家园(二期) , | 3室2厅 | 98.83平米 | 南 | 精装 | 无电梯,3,,685
100,,56336,万科假日风景(公寓) , | 3室2厅 | 126.03平米 | 南 | 精装 | 无电梯,2,,710
174,,63332,西班牙名园 , | 3室2厅 | 124.74平米 | 南 | 简装 | 有电梯,3,,790
19,,49752,梅陇四村 , | 2室1厅 | 78.39平米 | 东南 | 简装 | 有电梯,0,,390
295,,51837,国和一村 , | 2室1厅 | 59.61平米 | 南 | 精装 | 无电梯,5,,309
92,,25243,丽水豪庭 , | 4室2厅 | 197.68平米 | 南 | 精装 | 无电梯,5,,499
60,,40403,浦江世博家园十街坊 , | 3室1厅 | 105.44平米 | 南 | 精装 | 有电梯,1,,426
40,,68628,曹杨君悦苑 , | 3室2厅 | 153平米 | 南 | 精装 | 有电梯,2,,1050
51,,75936,水岸豪庭 , | 4室2厅 | 183.05平米 | 南 | 精装 | 有电梯,5,,1390
61,,91744,达安花园 , | 2室2厅 | 101.37平米 | 南 | 简装 | 有电梯,2,,930
29,,69317,大运盛城 , | 3室2厅 | 119.74平米 | 南 | 简装 | 有电梯,2,,830
99,,39246,和欣国际花园 , | 4室2厅 | 157.98平米 | 南 | 精装 | 有电梯,3,,620
26,,68671,泰荣苑 , | 3室2厅 | 142.71平米 | 南 | 精装 | 有电梯,5,,980
44,,94526,金色碧云 , | 3室2厅 | 121.66平米 | 南 | 精装 | 无电梯,5,,1150
23,,44383,印象春城 , | 2室2厅 | 89平米 | 南 | 毛坯 | 有电梯,5,,395
75,,53948,星林苑 , | 3室2厅 | 114平米 | 南 | 精装 | 无电梯,3,,615
18,,21605,古华新村 , | 3室1厅 | 81平米 | 暂无数据 | 简装 | 无电梯,0,,175
93,,67648,金桥都市花园 , | 3室2厅 | 134.52平米 | 南 | 精装 | 有电梯,2,,910
60,,24884,翠苑(公寓) , | 3室2厅 | 90.42平米 | 暂无数据 | 毛坯 | 无电梯,2,,225
34,,52300,永灵小区 , | 3室2厅 | 130.02平米 | 南 北 | 简装 | 无电梯,3,,680
12,,27229,迎春公寓 , | 3室2厅 | 119.36平米 | 南 | 精装 | 无电梯,1,,325
12,,24544,解放新村 , | 2室1厅 | 47.67平米 | 南 | 简装 | 无电梯,2,,117
9,,30575,贤兴公寓 , | 3室2厅 | 98.12平米 | 南 | 其他 | 无电梯,1,,300
62,,17542,嘉业海悦苑 , | 1室1厅 | 65.56平米 | 南 | 精装 | 有电梯,2,,115
40,,35124,绿地海珀佘山 , | 3室2厅 | 88.26平米 | 南 | 其他 | 无电梯,1,,310
38,,62958,青云路702号 , | 1室1厅 | 43.68平米 | 南 | 精装 | 无电梯,2,,275
91,,59941,华光花园 , | 3室2厅 | 104.77平米 | 南 | 精装 | 无电梯,1,,628
30,,101754,东方时空公寓 , | 2室1厅 | 80.39平米 | 南 北 | 精装 | 有电梯,3,,818
30,,66353,金汇豪庭 , | 4室2厅 | 218.53平米 | 南 | 精装 | 有电梯,2,,1450
133,,88125,大华锦绣华城(九街区) , | 4室2厅 | 80平米 | 南 北 | 精装 | 无电梯,2,,705
11,,33756,上炼二村 , | 2室0厅 | 49.77平米 | 南 | 毛坯 | 无电梯,1,,168
92,,34132,保利湖畔阳光苑 , | 4室2厅 | 149.42平米 | 南 北 | 精装 | 有电梯,3,,510
33,,51488,上南十二村 , | 1室0厅 | 34.96平米 | 南 | 毛坯 | 无电梯,7,,180
19,,38537,西郊景平苑 , | 2室1厅 | 81.74平米 | 南 | 毛坯 | 有电梯,3,,315
26,,52286,栖山小区 , | 1室1厅 | 59.29平米 | 南 | 简装 | 无电梯,2,,310
67,,61346,嘉骏花苑 , | 4室2厅 | 82.32平米 | 南 | 精装 | 无电梯,7,,505
65,,63526,中远两湾城 , | 3室2厅 | 132.23平米 | 南 | 精装 | 有电梯,2,,840
8,,17077,丽水湾 , | 2室2厅 | 84.91平米 | 南 | 其他 | 无电梯,4,,145
37,,27650,百欣苑 , | 2室1厅 | 77.76平米 | 南 | 简装 | 无电梯,1,,215
61,,28805,新城尚上城 , | 3室2厅 | 128.45平米 | 南 | 精装 | 有电梯,0,,370
23,,50475,凌云新村 , | 1室1厅 | 49.53平米 | 南 | 其他 | 无电梯,4,,250
59,,112208,远中风华园(公寓) , | 2室2厅 | 118.53平米 | 南 | 精装 | 有电梯,37,,1330
13,,81668,新华世纪园 , | 3室2厅 | 150.61平米 | 南 | 精装 | 有电梯,4,,1230
6,,86782,锦绣前程阳光苑 , | 3室2厅 | 148.65平米 | 南 | 毛坯 | 有电梯,0,,1290
34,,83814,今日丽园 , | 4室2厅 | 168.23平米 | 南 | 精装 | 有电梯,7,,1410
34,,27917,汇锦城三期 , | 2室2厅 | 84.18平米 | 南 | 毛坯 | 有电梯,20,,235
150,,57621,中远两湾城 , | 3室2厅 | 123.22平米 | 西南 | 简装 | 有电梯,26,,710
17,,66087,永乐苑 , | 2室2厅 | 95.33平米 | 南 | 简装 | 无电梯,6,,630
74,,92149,博园 , | 2室2厅 | 131.31平米 | 南 | 精装 | 有电梯,5,,1210
38,,39403,桃浦新家园 , | 3室2厅 | 121.82平米 | 南 | 精装 | 无电梯,1,,480
37,,56757,美岸栖庭(公寓) , | 2室2厅 | 91.62平米 | 南 北 | 精装 | 无电梯,10,,520
35,,46436,新宜小区 , | 1室1厅 | 39.84平米 | 南 | 简装 | 无电梯,27,,185
10,,69409,东五小区(虹口) , | 2室1厅 | 66.13平米 | 南 | 简装 | 有电梯,9,,459
32,,103839,东方巴黎 , | 3室2厅 | 130.01平米 | 西北 | 精装 | 有电梯,6,,1350
109,,50179,阳光城市家园 , | 2室1厅 | 81.31平米 | 南 | 精装 | 有电梯,23,,408
11,,121795,仁恒公园世纪 , | 3室2厅 | 156平米 | 南 | 精装 | 有电梯,2,,1900
8,,127978,复兴珑御 , | 2室2厅 | 140.65平米 | 南 | 精装,0,31,1800
3,,28948,永康城永锦苑 , | 2室2厅 | 76平米 | 南 北 | 简装,5,22,220
32,,110000,尚海湾豪庭 , | 1室2厅 | 70平米 | 南 | 精装 | 有电梯,0,21,770
4,,37890,久阳文华府邸(公寓) , | 1室1厅 | 57.8平米 | 南 北 | 精装 | 无电梯,1,16,219
9,,28572,果园小区 , | 1室1厅 | 33.95平米 | 南 | 毛坯 | 无电梯,5,15,
26,,61049,祥德路143弄 , | 2室1厅 | 53.4平米 | 南 | 其他 | 无电梯,21,14,326
23,,25609,浦航新城中城苑 , | 2室1厅 | 78.1平米 | 南 | 毛坯 | 有电梯,1,10,200
2,,40307,绿地诺丁山(公寓) , | 1室1厅 | 53.59平米 | 南 北 | 精装 | 有电梯,1,9,216
5,,37618,馨佳园(韶山路419弄) , | 2室2厅 | 78.42平米 | 南 北 | 其他 | 有电梯,2,8,295
31,,17525,云锦佳苑 , | 2室2厅 | 82.74平米 | 南 | 简装 | 无电梯,6,,145
7,,20875,松云银座 , | 1室1厅 | 45.99平米 | 东 | 简装 | 有电梯,3,31,
2,,17560,万达广场(松江) , | 1室1厅 | 56.95平米 | 南 | 精装 | 有电梯,0,8,100
27,,43457,保利西子湾 , | 1室1厅 | 59.83平米 | 南 | 精装 | 有电梯,0,,260
44,,67568,崇文园 , | 2室1厅 | 74平米 | 南 北 | 精装 | 有电梯,0,,500
93,,51967,丽都新贵 , | 1室1厅 | 68.89平米 | 北 | 简装 | 有电梯,1,,358
44,,37740,绿地海悦 , | 1室1厅 | 46.37平米 | 东南 | 精装 | 有电梯,2,,175
47,,49331,三林世博家园(新浦路199弄) , | 3室1厅 | 96.29平米 | 南 北 | 简装 | 有电梯,6,,475
43,,37947,共富一村 , | 3室1厅 | 89.6平米 | 南 | 毛坯 | 无电梯,9,,340
8,,47570,莲安东路79弄 , | 3室1厅 | 96.7平米 | 南 北 | 精装 | 无电梯,1,,460
20,,49554,古美七村 , | 2室1厅 | 78.3平米 | 东南 | 简装 | 无电梯,5,29,388
9,,60132,上海春城 , | 4室2厅 | 197.9平米 | 南 | 精装 | 有电梯,1,26,1190
16,,70021,恒丰大楼(静安) , | 2室1厅 | 73.55平米 | 南 | 简装 | 有电梯,17,,515
67,,26287,九华苑 , | 2室2厅 | 91.3平米 | 暂无数据 | 简装 | 无电梯,6,,240
96,,66163,杨浦欣园 , | 2室1厅 | 74.06平米 | 南 | 简装 | 有电梯,6,,490
42,,45060,三门路358弄 , | 2室1厅 | 62.14平米 | 南 | 简装 | 无电梯,7,,280
79,,26416,竹园公寓 , | 2室1厅 | 87.07平米 | 南 | 精装 | 无电梯,8,,230
99,,45238,锦通苑 , | 5室3厅 | 114.95平米 | 东 南 | 毛坯 | 无电梯,9,,520
52,,128574,永新城 , | 1室2厅 | 66.11平米 | 南 | 精装 | 有电梯,6,,850
32,,85955,碧云新天地(三期) , | 2室2厅 | 98.89平米 | 南 | 精装 | 有电梯,7,,850
63,,66984,抚顺路363弄 , | 1室1厅 | 40.01平米 | 南 | 简装 | 无电梯,9,,268
25,,29149,浦航新城中城苑 , | 3室2厅 | 99.49平米 | 南 | 毛坯 | 有电梯,0,,290
100,,43690,开鲁一村 , | 1室1厅 | 41.2平米 | 南 | 其他 | 无电梯,9,,180
243,,93481,兆丰帝景苑 , | 2室1厅 | 84.51平米 | 南 北 | 精装 | 有电梯,10,,790
51,,107776,龙门邨 , | 2室1厅 | 25.98平米 | 南 北 | 简装 | 无电梯,0,,280
31,,60200,狮城花苑 , | 1室1厅 | 43.19平米 | 南 | 简装 | 无电梯,0,,260
20,,64841,奥塞花园 , | 1室1厅 | 53.67平米 | 南 | 精装 | 有电梯,0,,348
40,,52114,延吉东路125弄 , | 2室1厅 | 51.81平米 | 南 | 精装 | 无电梯,0,,270
36,,48639,港机新村 , | 2室0厅 | 49.96平米 | 东 | 简装 | 无电梯,1,,243
21,,50112,巴林路60弄 , | 1室1厅 | 35.92平米 | 南 | 简装 | 无电梯,1,,180
30,,94501,第五大道 , | 1室2厅 | 76.19平米 | 南 | 精装 | 有电梯,0,,720
24,,47226,杨桥第一小区 , | 2室1厅 | 67.76平米 | 南 | 其他 | 无电梯,0,,320
245,,34797,康花新村 , | 1室1厅 | 57.19平米 | 南 | 毛坯 | 无电梯,8,,199
27,,28315,新凯城尚樱苑 , | 2室1厅 | 73.46平米 | 南 | 精装,12,,208
10,,33941,新城家园 , | 2室1厅 | 68.65平米 | 南 | 其他 | 无电梯,0,,233
43,,64737,恒业路118弄 , | 1室1厅 | 42.48平米 | 南 | 简装 | 有电梯,8,,275
87,,65499,牡丹路186弄 , | 2室1厅 | 67.94平米 | 南 | 精装 | 无电梯,11,,445
15,,63222,莘松三村 , | 2室1厅 | 65.8平米 | 南 | 精装 | 无电梯,18,,416
22,,64443,龙漕路245弄 , | 1室1厅 | 39.57平米 | 南 | 其他 | 无电梯,7,,255
86,,77644,书香银苑 , | 2室2厅 | 94.02平米 | 南 | 精装 | 有电梯,7,,730
35,,29918,新凯城紫荆苑 , | 3室1厅 | 83.53平米 | 南 | 精装 | 有电梯,0,,249.9
93,,59316,文化名园 , | 2室1厅 | 64.57平米 | 南 | 其他 | 无电梯,13,,383
34,,23066,解放新村 , | 1室2厅 | 52.46平米 | 南 | 精装 | 无电梯,12,,121
5,,65823,仪表大楼 , | 2室2厅 | 79平米 | 东南 | 其他 | 有电梯,0,,520
55,,38527,圣鑫苑 , | 2室2厅 | 76.57平米 | 南 | 精装 | 有电梯,18,,295
70,,39989,三九大厦 , | 2室1厅 | 108.03平米 | 南 | 简装 | 有电梯,19,,432
5,,44499,万馨佳园 , | 2室2厅 | 74.16平米 | 南 北 | 其他 | 无电梯,14,,330
36,,86095,滨江名人苑 , | 2室2厅 | 114.99平米 | 南 | 精装 | 有电梯,13,,990
2,,19089,万达广场(松江) , | 1室1厅 | 41.91平米 | 北 | 其他 | 有电梯,9,31,
82,,19697,新舒苑 , | 2室1厅 | 66平米 | 南 | 精装 | 无电梯,12,31,130
21,,55605,博三小区 , | 2室1厅 | 67.44平米 | 南 | 毛坯 | 无电梯,16,30,375
25,,67697,延平路482弄 , | 3室0厅 | 54.36平米 | 南 | 简装 | 无电梯,8,30,368
27,,43590,中邦城市 , | 3室2厅 | 117平米 | 南 | 精装 | 有电梯,6,30,510
21,,108811,汇龙新城 , | 2室2厅 | 98.06平米 | 南 | 精装 | 有电梯,5,29,1067
30,,34340,丰水宝邸(西苑) , | 1室1厅 | 62.61平米 | 南 | 精装 | 有电梯,8,28,215
6,,70610,宁和公寓 , | 2室2厅 | 113.3平米 | 南 北 | 精装 | 有电梯,7,26,800
7,,66603,金杨六街坊 , | 1室1厅 | 41.74平米 | 南 | 精装 | 无电梯,7,26,278
56,,70009,东浜小区 , | 1室1厅 | 33.71平米 | 南 | 精装 | 无电梯,16,25,236
31,,53997,济阳一村 , | 2室1厅 | 55.93平米 | 南 | 其他 | 无电梯,8,23,302
26,,83536,城申公寓 , | 2室2厅 | 82.6平米 | 南 | 精装 | 有电梯,15,21,690
22,,78817,瑞虹新城(一期) , | 2室2厅 | 88.18平米 | 西 | 精装 | 有电梯,10,21,695
10,,50887,平阳新村四街坊 , | 2室1厅 | 64.85平米 | 南 | 毛坯 | 无电梯,0,,330
30,,24316,协通公寓 , | 3室2厅 | 143.94平米 | 南 | 简装 | 无电梯,0,,350
17,,52061,古美西路316弄 , | 3室2厅 | 90.28平米 | 南 | 简装 | 无电梯,0,,470
38,,40563,水清三村 , | 3室2厅 | 120.8平米 | 南 | 精装 | 无电梯,4,,490
45,,47603,玉兰小区 , | 2室1厅 | 58.82平米 | 南 | 简装 | 无电梯,1,,280
24,,52640,九英里 , | 3室2厅 | 125.38平米 | 南 | 精装 | 有电梯,3,,660
28,,33583,欣佳宝邸 , | 2室2厅 | 78.91平米 | 南 北 | 精装 | 有电梯,0,,265
60,,38692,富浩花园 , | 2室2厅 | 90.46平米 | 南 北 | 其他 | 无电梯,0,,350
35,,40101,万博家园 , | 3室2厅 | 123.44平米 | 南 | 精装 | 有电梯,0,,495
49,,39744,日月华城 , | 2室1厅 | 62.4平米 | 南 | 精装 | 有电梯,1,,248
40,,61705,丹江新苑 , | 2室2厅 | 103.72平米 | 南 | 精装 | 有电梯,3,,640
41,,51352,康平小区 , | 1室1厅 | 44.4平米 | 南 | 精装 | 无电梯,2,,228
32,,41667,通河六村 , | 1室1厅 | 45.12平米 | 南 北 | 精装 | 无电梯,1,,188
58,,52439,静安新城一区 , | 2室1厅 | 68.27平米 | 南 | 精装 | 有电梯,5,,358
281,,71268,骏豪国际 , | 1室1厅 | 53.32平米 | 东南 | 精装 | 有电梯,32,,380
22,,35442,万科南桥传奇 , | 3室2厅 | 91.7平米 | 南 | 精装,1,,325
687,,58538,竹园高层 , | 2室1厅 | 70.04平米 | 南 | 精装 | 有电梯,31,,410
49,,36448,馨佳园(菊泉街1398弄) , | 2室1厅 | 75.45平米 | 南 北 | 简装 | 有电梯,36,,275
39,,49825,艾山新村 , | 1室1厅 | 54.19平米 | 南 | 简装 | 无电梯,3,,270
31,,45149,文宝苑 , | 2室2厅 | 75.75平米 | 南 北 | 简装 | 有电梯,29,,342
207,,42493,浦发绿城 , | 2室2厅 | 81.19平米 | 南 | 简装 | 无电梯,44,,345
166,,47064,梅林小区 , | 2室1厅 | 54.82平米 | 南 | 简装 | 无电梯,4,,258
25,,53482,绿地崴廉公寓 , | 2室2厅 | 93.49平米 | 南 | 其他 | 有电梯,1,,500
26,,52161,延长小区(普陀) , | 1室1厅 | 40.26平米 | 南 北 | 简装 | 无电梯,3,,210
39,,25874,金都雅苑(公寓) , | 2室2厅 | 85.03平米 | 南 | 毛坯 | 无电梯,3,,220
8,,37763,象屿都城 , | 2室2厅 | 100.63平米 | 南 | 精装 | 有电梯,2,,380
37,,33716,同馨苑 , | 1室1厅 | 59.32平米 | 南 | 精装 | 无电梯,8,,200
63,,63929,鹿特丹花园 , | 2室2厅 | 140平米 | 南 | 其他 | 有电梯,4,,895
39,,35991,松江颐景园(公寓) , | 3室1厅 | 91.69平米 | 南 | 其他,2,,330
15,,44789,高境二村 , | 2室1厅 | 73.68平米 | 南 | 简装 | 无电梯,2,,330
11,,52665,翔川家园 , | 2室1厅 | 79.75平米 | 南 | 其他 | 无电梯,4,,420
121,,30545,恒大名都 , | 3室2厅 | 91.67平米 | 南 | 精装,4,,280
40,,50599,新梅花苑 , | 2室2厅 | 72.73平米 | 南 | 精装 | 无电梯,6,,368
75,,62014,蔚蓝城市花园 , | 2室2厅 | 95.14平米 | 南 | 简装 | 有电梯,3,,590
53,,43435,九城湖滨国际 , | 3室2厅 | 100.15平米 | 南 | 精装 | 有电梯,6,,435
50,,40341,联勤小区 , | 3室1厅 | 88平米 | 南 | 简装 | 无电梯,5,,355
18,,65814,光鸿苑 , | 4室2厅 | 164.1平米 | 南 | 其他 | 有电梯,0,,1080
45,,89492,蒙西小区 , | 1室0厅 | 34.64平米 | 南 | 其他 | 无电梯,14,,310
54,,45040,绿地康桥新苑 , | 2室2厅 | 76.6平米 | 南 | 精装 | 无电梯,8,,345
55,,33901,绿地海珀佘山 , | 3室2厅 | 88.2平米 | 南 北 | 精装 | 无电梯,2,,299
36,,97268,兴国苑 , | 3室2厅 | 113.09平米 | 南 | 精装 | 有电梯,2,,1100
47,,46191,高境二村 , | 2室1厅 | 79.67平米 | 南 | 简装 | 无电梯,2,,368
66,,59259,永和家园 , | 3室2厅 | 110.87平米 | 南 北 | 精装 | 有电梯,1,,657
34,,57424,建德花园玫瑰苑(公寓) , | 2室2厅 | 87.42平米 | 南 北 | 精装 | 无电梯,0,,502
16,,25439,绿地启航城 , | 3室2厅 | 114平米 | 南 | 其他 | 有电梯,0,,290
93,,45424,市光三村 , | 2室1厅 | 57.9平米 | 西南 | 精装 | 无电梯,2,,263
10,,40828,象屿都城 , | 3室1厅 | 90.38平米 | 南 北 | 精装 | 有电梯,4,,369
21,,45778,莘城公寓 , | 2室2厅 | 107.04平米 | 南 | 精装 | 有电梯,3,,490
19,,56819,金菊小区 , | 2室1厅 | 58.96平米 | 南 | 简装 | 无电梯,2,,335
15,,70764,长乐大厦(长宁) , | 2室1厅 | 76.31平米 | 西南 | 毛坯 | 有电梯,2,,540
44,,42469,丰舍西苑 , | 2室1厅 | 70.17平米 | 南 北 | 精装 | 无电梯,1,,298
19,,59357,柳营路1025弄 , | 1室1厅 | 46.33平米 | 南 | 简装 | 无电梯,2,,275
8,,71807,金沙雅苑(三期) , | 2室1厅 | 84.95平米 | 南 | 精装 | 有电梯,0,,610
66,,65338,新江湾时代花园 , | 2室2厅 | 87.24平米 | 南 | 精装 | 无电梯,3,,570
39,,33722,新凯一期 , | 2室2厅 | 81.55平米 | 南 | 精装 | 有电梯,36,,275
41,,25000,文怡花园 , | 2室2厅 | 74平米 | 南 | 其他 | 无电梯,34,,185
11,,83984,海悦花园 , | 2室2厅 | 133.36平米 | 南 北 | 精装 | 有电梯,6,,1120
91,,58135,化工小区(长宁) , | 2室1厅 | 51.26平米 | 南 | 简装 | 无电梯,41,,298
55,,62868,金龙花苑玫瑰园 , | 2室1厅 | 49.31平米 | 南 | 简装 | 无电梯,6,,310
74,,75790,仁恒森兰雅苑 , | 2室2厅 | 93.68平米 | 南 | 精装 | 有电梯,35,,710
32,,84231,明日星城 , | 3室2厅 | 123.47平米 | 南 | 精装 | 有电梯,1,,1040
128,,36658,海尚康庭 , | 2室2厅 | 73.11平米 | 南 北 | 毛坯 | 无电梯,25,,268
20,,93157,徐汇馨苑 , | 2室2厅 | 83.73平米 | 南 | 毛坯 | 有电梯,28,,780
3,,71211,海德苑 , | 3室2厅 | 147.45平米 | 南 | 其他 | 有电梯,0,,1050
51,,38189,美丽星城 , | 2室1厅 | 85.89平米 | 南 | 精装 | 有电梯,45,,328
2,,64951,雪野二村 , | 2室1厅 | 48.96平米 | 南 | 其他 | 无电梯,26,,318
33,,40254,中房公寓 , | 2室1厅 | 74.03平米 | 南 北 | 其他 | 有电梯,33,,298
66,,27501,崧泽华城佳福雅苑 , | 2室2厅 | 78.18平米 | 南 | 简装,46,,215
23,,66096,万科城花新园 , | 3室1厅 | 94.56平米 | 南 北 | 精装 | 无电梯,21,,625
26,,86684,黄浦逸城 , | 2室1厅 | 104.98平米 | 南 | 其他 | 有电梯,11,,910
42,,43042,南新四村 , | 2室1厅 | 55.76平米 | 南 北 | 简装 | 无电梯,7,,240
96,,44652,三林世博家园(新浦路199弄) , | 2室2厅 | 78.16平米 | 南 | 其他 | 有电梯,37,,349
26,,53795,贝尚湾(公寓) , | 1室2厅 | 66.55平米 | 南 | 精装 | 有电梯,4,,358
18,,30329,兰花清苑 , | 1室1厅 | 52.92平米 | 南 | 毛坯 | 有电梯,6,,160.5
30,,49654,园艺新村 , | 2室1厅 | 63.44平米 | 南 | 简装 | 无电梯,7,,315
79,,50407,柳林公寓 , | 2室2厅 | 107.13平米 | 西南 | 精装 | 有电梯,9,,540
19,,32006,水语人家北苑 , | 2室1厅 | 76.55平米 | 南 | 其他 | 有电梯,34,,245
57,,30500,浦江馨都 , | 1室1厅 | 60平米 | 南 | 其他 | 有电梯,29,,183
78,,27545,新凯城银杏苑 , | 2室1厅 | 72.61平米 | 南 北 | 简装 | 有电梯,31,,200
20,,69855,名都城(公寓) , | 2室2厅 | 106.65平米 | 南 | 精装 | 有电梯,0,,745
5,,80091,锦绣天第花园 , | 3室2厅 | 132.35平米 | 南 北 | 精装 | 无电梯,0,,1060
64,,48939,申城佳苑 , | 1室1厅 | 60.28平米 | 南 | 其他 | 无电梯,32,,295
18,,87783,上海绿城 , | 3室2厅 | 125.31平米 | 南 | 精装 | 有电梯,7,,1100
91,,27990,新凯城银杏苑 , | 2室1厅 | 70.74平米 | 南 | 毛坯 | 有电梯,43,,198
26,,52914,杉林新月环林东路879弄 , | 2室2厅 | 71.06平米 | 南 | 其他 | 无电梯,8,,376
47,,48717,开鲁四村 , | 2室1厅 | 60.76平米 | 南 | 简装 | 无电梯,36,,296
16,,42245,金丰小区 , | 1室1厅 | 46.16平米 | 南 | 简装 | 无电梯,3,,195
293,,80229,徐汇世家花园 , | 2室2厅 | 94.73平米 | 南 | 简装 | 有电梯,38,,760
34,,53022,龙柏三村 , | 2室2厅 | 68.84平米 | 南 | 其他 | 无电梯,31,,365
110,,46213,新领地 , | 2室1厅 | 94.13平米 | 南 | 精装 | 有电梯,50,,435
23,,111258,融创滨江壹号院 , | 3室2厅 | 167平米 | 南 | 精装 | 有电梯,23,,1858
21,,52316,恒大小区 , | 2室1厅 | 66.52平米 | 南 北 | 简装 | 无电梯,25,,348
13,,150145,盛大金磐 , | 3室2厅 | 266.41平米 | 南 | 精装 | 有电梯,0,,4000
12,,162182,盛大金磐 , | 3室2厅 | 302.13平米 | 南 | 精装 | 有电梯,0,,4900
12,,71746,锦沧公寓 , | 2室1厅 | 96.87平米 | 南 | 精装 | 有电梯,2,,695
48,,58061,田林三村 , | 2室1厅 | 61.66平米 | 南 | 简装 | 无电梯,41,,358
16,,38704,金地褐石苑 , | 3室2厅 | 90.69平米 | 南 | 精装,39,,351
23,,53216,中海御景熙岸(公寓) , | 3室2厅 | 88.32平米 | 南 北 | 其他 | 有电梯,23,,470
36,,84885,上海绿城 , | 2室2厅 | 110.15平米 | 南 | 精装 | 有电梯,3,,935
20,,30741,瑞和华苑北区 , | 2室1厅 | 81平米 | 南 北 | 简装 | 有电梯,32,,249
4,,90226,望江苑 , | 2室1厅 | 99.75平米 | 南 | 简装 | 有电梯,4,23,900
13,,52011,新泾五村 , | 2室2厅 | 78.83平米 | 南 | 其他 | 无电梯,0,23,410
11,,46698,嘉和阳光城 , | 3室2厅 | 134.91平米 | 南 | 精装 | 有电梯,1,22,630
14,,64770,长风二村风荷园 , | 2室1厅 | 47.09平米 | 南 北 | 精装 | 无电梯,5,21,305
16,,54739,南杨花园 , | 3室1厅 | 93.17平米 | 南 | 简装 | 无电梯,2,21,510
26,,45252,缘圆宝邸 , | 2室2厅 | 74.03平米 | 南 | 其他 | 有电梯,2,20,335
2,,42339,宝山十村 , | 3室2厅 | 98.02平米 | 东南 | 简装 | 无电梯,4,19,415
8,,28847,玉兰二村 , | 2室1厅 | 78平米 | 南 北 | 精装 | 无电梯,2,16,225
2,,105682,平和里 , | 2室1厅 | 80.43平米 | 南 | 简装 | 无电梯,2,16,850
13,,81424,虹桥城市花园(公寓) , | 2室2厅 | 99.48平米 | 南 | 精装 | 有电梯,5,15,810
16,,44000,中海御景熙岸(公寓) , | 4室2厅 | 150平米 | 南 北 | 其他 | 有电梯,3,15,660
8,,39783,宝山二村 , | 2室1厅 | 75.41平米 | 南 | 精装 | 无电梯,5,14,300
10,,69683,大上海紫金城 , | 2室2厅 | 90.41平米 | 南 北 | 精装 | 无电梯,2,14,630
30,,40509,保利星海屿 , | 3室2厅 | 93.56平米 | 南 北 | 精装 | 有电梯,5,14,379
11,,61031,达安大厦 , | 3室2厅 | 144.19平米 | 南 | 精装 | 有电梯,2,14,880
8,,40864,金地格林世界(城市公馆) , | 2室2厅 | 85.65平米 | 南 | 精装 | 有电梯,0,13,350
9,,60013,上海春城 , | 2室2厅 | 99.98平米 | 南 | 精装 | 有电梯,2,11,600
22,,46478,金桥新村一街坊 , | 2室1厅 | 53.79平米 | 南 | 精装 | 无电梯,3,10,250
11,,64243,中环和润苑 , | 2室1厅 | 68.49平米 | 南 北 | 其他 | 有电梯,5,10,440
2,,59650,静安新城五区 , | 2室1厅 | 66.22平米 | 南 | 简装 | 无电梯,3,9,395
6,,79679,香梅花园(二期) , | 3室2厅 | 156.88平米 | 南 | 精装 | 有电梯,1,9,1250
10,,48321,新宜小区 , | 1室1厅 | 41.39平米 | 南 | 精装 | 无电梯,2,8,200
6,,34273,马陆清水湾 , | 2室2厅 | 91.91平米 | 南 | 精装 | 有电梯,1,8,315
